reviews,value,comfort,location,cleanliness,service,facilities,ws_pos_reviews,filtered_word
有乾濕分離，但吹風機較陽春，如果是長頭髮的女生，建議還是帶自己的吹風機。,0.0,1.0,0.0,0.0,0.0,0.0,有(V_2)/乾(VH)/濕(VH)/分離(VHC)/，(COMMACATEGORY)/但(Cbb)/吹風機(Na)/較(Dfa)/陽春(VH)/，(COMMACATEGORY)/如果(Cbb)/是(SHI)/長(VH)/頭髮(Na)/的(DE)/女生(Na)/，(COMMACATEGORY)/建議(VE)/還是(D)/帶(VC)/自己(Nh)/的(DE)/吹風機(Na)/。(PERIODCATEGORY),有(V_2)/乾(VH)/濕(VH)/分離(VHC)/吹風機(Na)/陽春(VH)/長(VH)/頭髮(Na)/女生(Na)/建議(VE)/帶(VC)/自己(Nh)/吹風機(Na)
"老闆娘客氣健談, 房間大, 早餐豐盛, 兩人房廁所有排風設備會更理想!",0.0,1.0,0.0,0.0,1.0,0.0,"老闆娘(Na)/客氣(VH)/健談(VH)/,(COMMACATEGORY)/ (WHITESPACE)/房間(Nc)/大(VH)/,(COMMACATEGORY)/ (WHITESPACE)/早餐(Na)/豐盛(VH)/,(COMMACATEGORY)/ (WHITESPACE)/兩(Neu)/人(Na)/房(Na)/廁所(Nc)/有(V_2)/排風(VA)/設備(Na)/會(D)/更(D)/理想(VH)/!(EXCLAMATIONCATEGORY)",老闆娘(Na)/客氣(VH)/健談(VH)/房間(Nc)/大(VH)/早餐(Na)/豐盛(VH)/兩(Neu)/人(Na)/房(Na)/廁所(Nc)/有(V_2)/排風(VA)/設備(Na)/理想(VH)
親子設施很不錯，附近景點很多，令人放鬆的環境。,0.0,0.0,1.0,0.0,0.0,1.0,親子(Na)/設施(Na)/很(Dfa)/不錯(VH)/，(COMMACATEGORY)/附近(Nc)/景點(Na)/很多(VH)/，(COMMACATEGORY)/令(VL)/人(Na)/放鬆(VHC)/的(DE)/環境(Na)/。(PERIODCATEGORY),親子(Na)/設施(Na)/不錯(VH)/附近(Nc)/景點(Na)/很多(VH)/令(VL)/人(Na)/放鬆(VHC)/環境(Na)
房子很美 整個空間很舒服 全家都住的很開心 服務也很好 推推推,0.0,1.0,0.0,0.0,1.0,0.0,房子(Na)/很(Dfa)/美(VH)/ (WHITESPACE)/整(Neqa)/個(Nf)/空間(Na)/很(Dfa)/舒服(VH)/ (WHITESPACE)/全(Neqa)/家(Nc)/都(D)/住(VCL)/的(DE)/很(Dfa)/開心(VH)/ (WHITESPACE)/服務(Nv)/也(D)/很(Dfa)/好(VH)/ (WHITESPACE)/推(VC)/推(VC)/推(VC),房子(Na)/美(VH)/整(Neqa)/個(Nf)/空間(Na)/舒服(VH)/全(Neqa)/家(Nc)/住(VCL)/開心(VH)/服務(Nv)/好(VH)/推(VC)/推(VC)/推(VC)
空氣清新?景色宜人? 遠離城市喧囂?享受大自然寧靜? 適合放鬆度假?,0.0,0.0,1.0,0.0,0.0,0.0,空氣(Na)/清新(VH)/?(QUESTIONCATEGORY)/景色(Na)/宜人(VH)/?(QUESTIONCATEGORY)/ (WHITESPACE)/遠離(VCL)/城市(Nc)/喧囂(VA)/?(QUESTIONCATEGORY)/享受(VJ)/大自然(Nc)/寧靜(VH)/?(QUESTIONCATEGORY)/ (WHITESPACE)/適合(VH)/放鬆(VHC)/度假(VA)/?(QUESTIONCATEGORY),空氣(Na)/清新(VH)/景色(Na)/宜人(VH)/遠離(VCL)/城市(Nc)/喧囂(VA)/享受(VJ)/大自然(Nc)/寧靜(VH)/適合(VH)/放鬆(VHC)/度假(VA)
.稍偏遠但環境清幽 .房間大且設備齊全 .早餐以民宿來說相當豐富,0.0,1.0,1.0,0.0,1.0,0.0,.(PERIODCATEGORY)/稍(D)/偏遠(VH)/但(Cbb)/環境(Na)/清幽(VH)/ (WHITESPACE)/.(PERIODCATEGORY)/房間(Nc)/大(VH)/且(Caa)/設備(Na)/齊全(VH)/ (WHITESPACE)/.(PERIODCATEGORY)/早餐(Na)/以(P)/民宿(Nc)/來(D)/說(VE)/相當(Dfa)/豐富(VHC),偏遠(VH)/環境(Na)/清幽(VH)/房間(Nc)/大(VH)/設備(Na)/齊全(VH)/早餐(Na)/以(P)/民宿(Nc)/說(VE)/豐富(VHC)
三樓的四人房，很大，有獨立客廳 風景很好，早餐是用早餐籃裝，可以提回房享用,0.0,1.0,1.0,0.0,1.0,0.0,三樓(Nc)/的(DE)/四(Neu)/人(Na)/房(Na)/，(COMMACATEGORY)/很(Dfa)/大(VH)/，(COMMACATEGORY)/有(V_2)/獨立(VH)/客廳(Nc)/ (WHITESPACE)/風景(Na)/很(Dfa)/好(VH)/，(COMMACATEGORY)/早餐(Na)/是(SHI)/用(P)/早餐籃(Na)/裝(VC)/，(COMMACATEGORY)/可以(D)/提(VC)/回(VCL)/房(Na)/享用(VC),三樓(Nc)/四(Neu)/人(Na)/房(Na)/大(VH)/有(V_2)/獨立(VH)/客廳(Nc)/風景(Na)/好(VH)/早餐(Na)/用(P)/早餐籃(Na)/裝(VC)/提(VC)/回(VCL)/房(Na)/享用(VC)
輕鬆自在，老闆客氣，環境乾淨，地中海希臘風格,0.0,0.0,0.0,1.0,1.0,1.0,輕鬆(VH)/自在(VH)/，(COMMACATEGORY)/老闆(Na)/客氣(VH)/，(COMMACATEGORY)/環境(Na)/乾淨(VH)/，(COMMACATEGORY)/地中海(Nc)/希臘(Nc)/風格(Na),輕鬆(VH)/自在(VH)/老闆(Na)/客氣(VH)/環境(Na)/乾淨(VH)/地中海(Nc)/希臘(Nc)/風格(Na)
洗衣機，一樓還有專區介紹基隆在地文化品牌和產品，可以得到最在地的資訊。,0.0,1.0,0.0,0.0,0.0,1.0,洗衣機(Na)/，(COMMACATEGORY)/一樓(Nc)/還(D)/有(V_2)/專區(Nc)/介紹(VE)/基隆(Nc)/在地(P)/文化(Na)/品牌(Na)/和(Caa)/產品(Na)/，(COMMACATEGORY)/可以(D)/得到(VJ)/最(Dfa)/在地(P)/的(DE)/資訊(Na)/。(PERIODCATEGORY),洗衣機(Na)/一樓(Nc)/有(V_2)/專區(Nc)/介紹(VE)/基隆(Nc)/在地(P)/文化(Na)/品牌(Na)/產品(Na)/得到(VJ)/在地(P)/資訊(Na)
就使用共享廚房製作簡單早餐，晚餐因防疫期間我們也會外帶夜市美食或外送於旅店享用。,0.0,0.0,0.0,0.0,0.0,1.0,就(D)/使用(VC)/共享(VJ)/廚房(Nc)/製作(VC)/簡單(VH)/早餐(Na)/，(COMMACATEGORY)/晚餐(Na)/因(Cbb)/防疫(Nv)/期間(Na)/我們(Nh)/也(D)/會(D)/外帶(VC)/夜市(Nc)/美食(Na)/或(Caa)/外送(VC)/於(P)/旅店(Nc)/享用(VC)/。(PERIODCATEGORY),使用(VC)/共享(VJ)/廚房(Nc)/製作(VC)/簡單(VH)/早餐(Na)/晚餐(Na)/防疫(Nv)/期間(Na)/我們(Nh)/外帶(VC)/夜市(Nc)/美食(Na)/外送(VC)/於(P)/旅店(Nc)/享用(VC)
室內環境充滿設計感，牆面上皆有藝術家的畫作展出，很像置身於藝廊一樣。,0.0,0.0,0.0,0.0,0.0,1.0,室(Nc)/內(Ncd)/環境(Na)/充滿(VJ)/設計感(Na)/，(COMMACATEGORY)/牆面(Na)/上(Ng)/皆(D)/有(V_2)/藝術家(Na)/的(DE)/畫作(Na)/展出(VC)/，(COMMACATEGORY)/很(Dfa)/像(VG)/置身(VCL)/於(P)/藝廊(Nc)/一樣(VH)/。(PERIODCATEGORY),室(Nc)/內(Ncd)/環境(Na)/充滿(VJ)/設計感(Na)/牆面(Na)/上(Ng)/有(V_2)/藝術家(Na)/畫作(Na)/展出(VC)/像(VG)/置身(VCL)/於(P)/藝廊(Nc)/一樣(VH)
老闆親切，老闆娘手作早餐好吃，設施環境清潔，距羅東夜市僅10分鐘。,0.0,0.0,1.0,1.0,1.0,0.0,老闆(Na)/親切(VH)/，(COMMACATEGORY)/老闆娘(Na)/手作(VC)/早餐(Na)/好吃(VH)/，(COMMACATEGORY)/設施(Na)/環境(Na)/清潔(VH)/，(COMMACATEGORY)/距(P)/羅東(Nc)/夜市(Nc)/僅(Da)/10(Neu)/分鐘(Nf)/。(PERIODCATEGORY),老闆(Na)/親切(VH)/老闆娘(Na)/手作(VC)/早餐(Na)/好吃(VH)/設施(Na)/環境(Na)/清潔(VH)/距(P)/羅東(Nc)/夜市(Nc)/10(Neu)/分鐘(Nf)
環境乾淨整潔，床睡起來舒服，浴室是乾濕分離真的超級棒，整體CP值高。,1.0,1.0,0.0,1.0,0.0,0.0,環境(Na)/乾淨(VH)/整潔(VH)/，(COMMACATEGORY)/床(Na)/睡起來(VA)/舒服(VH)/，(COMMACATEGORY)/浴室(Nc)/是(SHI)/乾(VH)/濕(VH)/分離(VH)/真的(D)/超級(Dfa)/棒(VH)/，(COMMACATEGORY)/整體(Na)/CP值(Na)/高(VH)/。(PERIODCATEGORY),環境(Na)/乾淨(VH)/整潔(VH)/床(Na)/睡起來(VA)/舒服(VH)/浴室(Nc)/乾(VH)/濕(VH)/分離(VH)/棒(VH)/整體(Na)/CP值(Na)/高(VH)
但不建議行動不便的人前往住宿，因為民宿內沒有一樓房間也無電梯。,0.0,0.0,0.0,0.0,0.0,1.0,但(Cbb)/不(D)/建議(VE)/行動(Na)/不便(VH)/的(DE)/人(Na)/前往(VCL)/住宿(VA)/，(COMMACATEGORY)/因為(Cbb)/民宿(Nc)/內(Ncd)/沒有(VJ)/一(Nc)/樓(Nc)/房間(Nc)/也(D)/無(VJ)/電梯(Na)/。(PERIODCATEGORY),建議(VE)/行動(Na)/不便(VH)/人(Na)/前往(VCL)/住宿(VA)/民宿(Nc)/內(Ncd)/沒有(VJ)/一(Nc)/樓(Nc)/房間(Nc)/無(VJ)/電梯(Na)
價格親民公道，房間乾淨，有兩人，六人房，很適合親子，家庭旅遊，老闆也很阿莎力。,1.0,0.0,0.0,1.0,1.0,0.0,價格(Na)/親民(VH)/公道(VH)/，(COMMACATEGORY)/房間(Nc)/乾淨(VH)/，(COMMACATEGORY)/有(V_2)/兩(Neu)/人(Na)/，(COMMACATEGORY)/六(Nc)/人(Na)/房(Na)/，(COMMACATEGORY)/很(Dfa)/適合(VH)/親子(Na)/，(COMMACATEGORY)/家庭(Na)/旅遊(Nv)/，(COMMACATEGORY)/老闆(Na)/也(D)/很(Dfa)/阿莎力(VH)/。(PERIODCATEGORY),價格(Na)/親民(VH)/公道(VH)/房間(Nc)/乾淨(VH)/有(V_2)/兩(Neu)/人(Na)/六(Nc)/人(Na)/房(Na)/適合(VH)/親子(Na)/家庭(Na)/旅遊(Nv)/老闆(Na)/阿莎力(VH)
6人房很舒適空間很大， 一樓就有飲水機冰箱，很方便。,0.0,1.0,0.0,0.0,0.0,1.0,6(Neu)/人(Na)/房(Na)/很(Dfa)/舒適(VH)/空間(Na)/很(Dfa)/大(VH)/，(COMMACATEGORY)/ (WHITESPACE)/一樓(Nc)/就(D)/有(V_2)/飲水機(Na)/冰箱(Na)/，(COMMACATEGORY)/很(Dfa)/方便(VH)/。(PERIODCATEGORY),6(Neu)/人(Na)/房(Na)/舒適(VH)/空間(Na)/大(VH)/一樓(Nc)/有(V_2)/飲水機(Na)/冰箱(Na)/方便(VH)
房間隔音差，房間沒有可掛衣服的衣架，服務好，小幫手很熱心,0.0,1.0,0.0,0.0,1.0,0.0,房間(Nc)/隔音(A)/差(VH)/，(COMMACATEGORY)/房間(Nc)/沒有(VJ)/可(D)/掛(VC)/衣服(Na)/的(DE)/衣架(Na)/，(COMMACATEGORY)/服務(VC)/好(VH)/，(COMMACATEGORY)/小(VH)/幫手(Na)/很(Dfa)/熱心(VJ),房間(Nc)/隔音(A)/差(VH)/房間(Nc)/沒有(VJ)/掛(VC)/衣服(Na)/衣架(Na)/服務(VC)/好(VH)/小(VH)/幫手(Na)/熱心(VJ)
墾丁最美的民宿，房間美.主人美.管家美.風景也美 我找不到任何缺點！！！！,0.0,1.0,1.0,0.0,1.0,0.0,墾丁(Nc)/最(Dfa)/美(VH)/的(DE)/民宿(Nc)/，(COMMACATEGORY)/房間(Nc)/美(VH)/.(PERIODCATEGORY)/主人(Na)/美(Na)/.(PERIODCATEGORY)/管家(Na)/美(Na)/.(PERIODCATEGORY)/風景(Na)/也(D)/美(VH)/ (WHITESPACE)/我(Nh)/找(VC)/不(D)/到(VC)/任何(Neqa)/缺點(Na)/！(EXCLAMATIONCATEGORY)/！(EXCLAMATIONCATEGORY)/！(EXCLAMATIONCATEGORY)/！(EXCLAMATIONCATEGORY),墾丁(Nc)/美(VH)/民宿(Nc)/房間(Nc)/美(VH)/主人(Na)/美(Na)/管家(Na)/美(Na)/風景(Na)/美(VH)/我(Nh)/找(VC)/到(VC)/任何(Neqa)/缺點(Na)
泳池周邊人潮少．建築也帶些希臘和日式風格．,0.0,0.0,0.0,0.0,0.0,1.0,泳池(Na)/周邊(Nc)/人潮(Na)/少(VH)/．(PERIODCATEGORY)/建築(Na)/也(D)/帶(VC)/些(Nf)/希臘(Nc)/和(Caa)/日式(A)/風格(Na)/．(PERIODCATEGORY),泳池(Na)/周邊(Nc)/人潮(Na)/少(VH)/建築(Na)/帶(VC)/些(Nf)/希臘(Nc)/日式(A)/風格(Na)
是個處處感受到老闆用心細節的旅店，非常推薦想渡假的人?,0.0,0.0,0.0,0.0,1.0,0.0,是(SHI)/個(Nf)/處處(D)/感受到(VK)/老闆(Na)/用心(VH)/細節(Na)/的(DE)/旅店(Nc)/，(COMMACATEGORY)/非常(Dfa)/推薦(VC)/想(VE)/渡假(VA)/的(DE)/人(Na)/?(QUESTIONCATEGORY),個(Nf)/感受到(VK)/老闆(Na)/用心(VH)/細節(Na)/旅店(Nc)/推薦(VC)/想(VE)/渡假(VA)/人(Na)
房間空間大，但沐浴用品的份量稍嫌不足，早餐美味氣氛好，旅店的溜滑梯真的好玩??,0.0,1.0,0.0,0.0,1.0,1.0,房間(Nc)/空間(Na)/大(VH)/，(COMMACATEGORY)/但(Cbb)/沐浴(VA)/用品(Na)/的(DE)/份量(Na)/稍嫌(Dfa)/不足(VH)/，(COMMACATEGORY)/早餐(Na)/美味(VH)/氣氛(Na)/好(VH)/，(COMMACATEGORY)/旅店(Nc)/的(DE)/溜滑梯(Na)/真的(D)/好玩(VH)/?(QUESTIONCATEGORY)/?(QUESTIONCATEGORY),房間(Nc)/空間(Na)/大(VH)/沐浴(VA)/用品(Na)/份量(Na)/不足(VH)/早餐(Na)/美味(VH)/氣氛(Na)/好(VH)/旅店(Nc)/溜滑梯(Na)/好玩(VH)
晚上夜景也很漂亮 餐廳晚餐有自費蔬食火鍋（沒肉唷），量多少吃不完！,0.0,0.0,1.0,0.0,1.0,0.0,晚上(Nd)/夜景(Na)/也(D)/很(Dfa)/漂亮(VH)/ (WHITESPACE)/餐廳(Nc)/晚餐(Na)/有(V_2)/自費(VA)/蔬食(Na)/火鍋(Na)/（(PARENTHESISCATEGORY)/沒(VJ)/肉(Na)/唷(T)/）(PARENTHESISCATEGORY)/，(COMMACATEGORY)/量(VC)/多少(Neqa)/吃(VC)/不(D)/完(VC)/！(EXCLAMATIONCATEGORY),晚上(Nd)/夜景(Na)/漂亮(VH)/餐廳(Nc)/晚餐(Na)/有(V_2)/自費(VA)/蔬食(Na)/火鍋(Na)/沒(VJ)/肉(Na)/量(VC)/多少(Neqa)/吃(VC)/完(VC)
很有特色的一個民宿 裡面很多家具物品 都是民宿主人親手製作的,0.0,1.0,0.0,0.0,0.0,0.0,很(Dfa)/有(V_2)/特色(Na)/的(DE)/一(Neu)/個(Nf)/民宿(Nc)/ (WHITESPACE)/裡面(Ncd)/很多(Neqa)/家具(Na)/物品(Na)/ (WHITESPACE)/都(D)/是(SHI)/民宿(Nc)/主人(Na)/親手(D)/製作(VC)/的(DE),有(V_2)/特色(Na)/一(Neu)/個(Nf)/民宿(Nc)/裡面(Ncd)/很多(Neqa)/家具(Na)/物品(Na)/民宿(Nc)/主人(Na)/製作(VC)
房間乾淨整潔，老闆娘待人親切，棉被很暖和，床很舒服，睡得很好，很放鬆的地方。,0.0,1.0,0.0,1.0,1.0,0.0,房間(Nc)/乾淨(VH)/整潔(VH)/，(COMMACATEGORY)/老闆娘(Na)/待人(VA)/親切(VH)/，(COMMACATEGORY)/棉被(Na)/很(Dfa)/暖和(VH)/，(COMMACATEGORY)/床(Na)/很(Dfa)/舒服(VH)/，(COMMACATEGORY)/睡(VA)/得(DE)/很(Dfa)/好(VH)/，(COMMACATEGORY)/很(Dfa)/放鬆(VHC)/的(DE)/地方(Na)/。(PERIODCATEGORY),房間(Nc)/乾淨(VH)/整潔(VH)/老闆娘(Na)/待人(VA)/親切(VH)/棉被(Na)/暖和(VH)/床(Na)/舒服(VH)/睡(VA)/好(VH)/放鬆(VHC)/地方(Na)
環境清幽有品味，可以放鬆身心靈的地方，民宿女主人的手沖咖啡超讚,0.0,0.0,0.0,0.0,1.0,0.0,環境(Na)/清幽(VH)/有(V_2)/品味(Na)/，(COMMACATEGORY)/可以(D)/放鬆(VHC)/身(Na)/心靈(Na)/的(DE)/地方(Na)/，(COMMACATEGORY)/民宿(Nc)/女(Na)/主人(Na)/的(DE)/手沖(Na)/咖啡(Na)/超(Dfa)/讚(VH),環境(Na)/清幽(VH)/有(V_2)/品味(Na)/放鬆(VHC)/身(Na)/心靈(Na)/地方(Na)/民宿(Nc)/女(Na)/主人(Na)/手沖(Na)/咖啡(Na)/讚(VH)
，品質遠遠超越六星級飯店.......這將是我往後南投之旅住宿首選地點！,0.0,0.0,0.0,0.0,0.0,0.0,，(COMMACATEGORY)/品質(Na)/遠遠(VH)/超越(VC)/六星級(Na)/飯店(Nc)/......(PERIODCATEGORY)/.(PERIODCATEGORY)/這(Nep)/將(D)/是(SHI)/我(Nh)/往後(Nd)/南投(Nc)/之(DE)/旅(Na)/住宿(VA)/首選(Na)/地點(Na)/！(EXCLAMATIONCATEGORY),品質(Na)/遠遠(VH)/超越(VC)/六星級(Na)/飯店(Nc)/這(Nep)/我(Nh)/往後(Nd)/南投(Nc)/旅(Na)/住宿(VA)/首選(Na)/地點(Na)
離溪頭森林教育園區很近，民宿很乾淨也很漂亮，老闆娘很親切,0.0,0.0,1.0,1.0,1.0,0.0,離(P)/溪頭(Nc)/森林(Na)/教育(Na)/園區(Nc)/很(Dfa)/近(VH)/，(COMMACATEGORY)/民宿(Nc)/很(Dfa)/乾淨(VH)/也(D)/很(Dfa)/漂亮(VH)/，(COMMACATEGORY)/老闆娘(Na)/很(Dfa)/親切(VH),離(P)/溪頭(Nc)/森林(Na)/教育(Na)/園區(Nc)/近(VH)/民宿(Nc)/乾淨(VH)/漂亮(VH)/老闆娘(Na)/親切(VH)
住宿簡樸，但是有人文溫度與簡單自然的地方，老闆熱心介紹木屋過往的一切,0.0,1.0,0.0,0.0,1.0,0.0,住宿(VA)/簡樸(VH)/，(COMMACATEGORY)/但是(Cbb)/有(V_2)/人文(Na)/溫度(Na)/與(Caa)/簡單(VH)/自然(Na)/的(DE)/地方(Na)/，(COMMACATEGORY)/老闆(Na)/熱心(VJ)/介紹(VE)/木屋(Nc)/過往(Na)/的(DE)/一切(Neqa),住宿(VA)/簡樸(VH)/有(V_2)/人文(Na)/溫度(Na)/簡單(VH)/自然(Na)/地方(Na)/老闆(Na)/熱心(VJ)/介紹(VE)/木屋(Nc)/過往(Na)/一切(Neqa)
民宿老闆娘超級親切，有回到媽媽家的感覺，價格合理，房間都超乾淨的，值得大推的民宿,1.0,0.0,0.0,1.0,1.0,0.0,民宿(Nc)/老闆娘(Na)/超級(Dfa)/親切(VH)/，(COMMACATEGORY)/有(V_2)/回到(VCL)/媽媽(Na)/家(Nc)/的(DE)/感覺(Na)/，(COMMACATEGORY)/價格(Na)/合理(VH)/，(COMMACATEGORY)/房間(Nc)/都(D)/超(Dfa)/乾淨(VH)/的(T)/，(COMMACATEGORY)/值得(VH)/大推(VC)/的(DE)/民宿(Nc),民宿(Nc)/老闆娘(Na)/親切(VH)/有(V_2)/回到(VCL)/媽媽(Na)/家(Nc)/感覺(Na)/價格(Na)/合理(VH)/房間(Nc)/乾淨(VH)/值得(VH)/大推(VC)/民宿(Nc)
雅房一晚1200 有附早餐 環境很乾淨 有停車場 老闆老闆娘很親切,1.0,0.0,0.0,1.0,1.0,1.0,雅房(Nc)/一(Neu)/晚(Nf)/1200(Neu)/ (WHITESPACE)/有(V_2)/附(VC)/早餐(Na)/ (WHITESPACE)/環境(Na)/很(Dfa)/乾淨(VH)/ (WHITESPACE)/有(V_2)/停車場(Nc)/ (WHITESPACE)/老闆(Na)/老闆娘(Na)/很(Dfa)/親切(VH),雅房(Nc)/一(Neu)/晚(Nf)/1200(Neu)/有(V_2)/附(VC)/早餐(Na)/環境(Na)/乾淨(VH)/有(V_2)/停車場(Nc)/老闆(Na)/老闆娘(Na)/親切(VH)
老闆服務很棒人也很親切，房內的環境舒適且設備齊全，若真要說缺點，就是離市區遠了些,0.0,1.0,1.0,0.0,1.0,0.0,老闆(Na)/服務(VC)/很(Dfa)/棒(VH)/人(Na)/也(D)/很(Dfa)/親切(VH)/，(COMMACATEGORY)/房(Na)/內(Ncd)/的(DE)/環境(Na)/舒適(VH)/且(Caa)/設備(Na)/齊全(VH)/，(COMMACATEGORY)/若(Cbb)/真(D)/要(D)/說(VE)/缺點(Na)/，(COMMACATEGORY)/就是(D)/離(P)/市區(Nc)/遠(VH)/了(Di)/些(Dfb),老闆(Na)/服務(VC)/棒(VH)/人(Na)/親切(VH)/房(Na)/內(Ncd)/環境(Na)/舒適(VH)/設備(Na)/齊全(VH)/說(VE)/缺點(Na)/離(P)/市區(Nc)/遠(VH)
在隔壁走路就到!!這點無庸置疑~ 結論:就是一間讓你住宿飯店,0.0,0.0,1.0,0.0,0.0,0.0,在(P)/隔壁(Nc)/走路(VA)/就(D)/到(VCL)/!(EXCLAMATIONCATEGORY)/!(EXCLAMATIONCATEGORY)/這(Nep)/點(Nf)/無庸置疑(VH)/~(FW)/ (WHITESPACE)/結論(Na)/:(COLONCATEGORY)/就(Cbb)/是(SHI)/一(Neu)/間(Nf)/讓(VL)/你(Nh)/住宿(VA)/飯店(Nc),在(P)/隔壁(Nc)/走路(VA)/到(VCL)/這(Nep)/點(Nf)/無庸置疑(VH)/結論(Na)/一(Neu)/間(Nf)/讓(VL)/你(Nh)/住宿(VA)/飯店(Nc)
服務態度待加強 今天booking訂房 明天前要付訂金8成！,0.0,0.0,0.0,0.0,1.0,0.0,服務(VC)/態度(Na)/待(P)/加強(VC)/ (WHITESPACE)/今天(Nd)/booking(FW)/訂房(VB)/ (WHITESPACE)/明天(Nd)/前(Ng)/要(D)/付(VD)/訂金(Na)/8成(Neqa)/！(EXCLAMATIONCATEGORY),服務(VC)/態度(Na)/待(P)/加強(VC)/今天(Nd)/booking(FW)/訂房(VB)/明天(Nd)/前(Ng)/付(VD)/訂金(Na)/8成(Neqa)
超棒喔 環境乾淨清潔 寵物友善 旁邊還有沙灘可以看夜景星星,0.0,0.0,1.0,1.0,0.0,0.0,超棒(VH)/喔(T)/ (WHITESPACE)/環境(Na)/乾淨(VH)/清潔(VH)/ (WHITESPACE)/寵物(Na)/友善(VH)/ (WHITESPACE)/旁邊(Ncd)/還(D)/有(V_2)/沙灘(Na)/可以(D)/看(VC)/夜景(Na)/星星(Na),超棒(VH)/環境(Na)/乾淨(VH)/清潔(VH)/寵物(Na)/友善(VH)/旁邊(Ncd)/有(V_2)/沙灘(Na)/看(VC)/夜景(Na)/星星(Na)
左奶奶人非常好，住宿早餐有土司果醬，晚餐搭伙也只要80元喔,1.0,0.0,0.0,0.0,1.0,0.0,左(Ncd)/奶奶(Na)/人(Na)/非常(Dfa)/好(VH)/，(COMMACATEGORY)/住宿(VA)/早餐(Na)/有(V_2)/土司(Na)/果醬(Na)/，(COMMACATEGORY)/晚餐(Na)/搭伙(VA)/也(D)/只要(Cbb)/80(Neu)/元(Nf)/喔(T),左(Ncd)/奶奶(Na)/人(Na)/好(VH)/住宿(VA)/早餐(Na)/有(V_2)/土司(Na)/果醬(Na)/晚餐(Na)/搭伙(VA)/80(Neu)/元(Nf)
民宿很乾淨 收費很親民 主人很熱心 狗狗非常熱情,1.0,0.0,0.0,1.0,1.0,0.0,民宿(Nc)/很(Dfa)/乾淨(VH)/ (WHITESPACE)/收費(VD)/很(Dfa)/親民(VH)/ (WHITESPACE)/主人(Na)/很(Dfa)/熱心(VJ)/ (WHITESPACE)/狗狗(Na)/非常(Dfa)/熱情(VH),民宿(Nc)/乾淨(VH)/收費(VD)/親民(VH)/主人(Na)/熱心(VJ)/狗狗(Na)/熱情(VH)
商務旅行住宿很棒，櫃臺接待人員服務態度很棒，房間設備良好，早餐自助餐食物豐盛,0.0,1.0,0.0,0.0,1.0,0.0,商務(Na)/旅行(VA)/住宿(VA)/很(Dfa)/棒(VH)/，(COMMACATEGORY)/櫃臺(Na)/接待(Nv)/人員(Na)/服務(Nv)/態度(Na)/很(Dfa)/棒(VH)/，(COMMACATEGORY)/房間(Nc)/設備(Na)/良好(VH)/，(COMMACATEGORY)/早餐(Na)/自助餐(Na)/食物(Na)/豐盛(VH),商務(Na)/旅行(VA)/住宿(VA)/棒(VH)/櫃臺(Na)/接待(Nv)/人員(Na)/服務(Nv)/態度(Na)/棒(VH)/房間(Nc)/設備(Na)/良好(VH)/早餐(Na)/自助餐(Na)/食物(Na)/豐盛(VH)
有麵包、起司、冷盤、熟食、飯、粥、麵、包子饅頭類及甜點。,0.0,0.0,0.0,0.0,1.0,0.0,有(V_2)/麵包(Na)/、(PAUSECATEGORY)/起司(Na)/、(PAUSECATEGORY)/冷盤(Na)/、(PAUSECATEGORY)/熟食(Na)/、(PAUSECATEGORY)/飯(Na)/、(PAUSECATEGORY)/粥(Na)/、(PAUSECATEGORY)/麵(Na)/、(PAUSECATEGORY)/包子(Na)/饅頭(Na)/類(Na)/及(Caa)/甜點(Na)/。(PERIODCATEGORY),有(V_2)/麵包(Na)/起司(Na)/冷盤(Na)/熟食(Na)/飯(Na)/粥(Na)/麵(Na)/包子(Na)/饅頭(Na)/類(Na)/甜點(Na)
飯店位置在花蓮火車站前，屬於文青商旅，喜歡此風格的朋友也可以考慮入住,0.0,0.0,1.0,0.0,0.0,0.0,飯店(Nc)/位置(Na)/在(P)/花蓮(Nc)/火車站(Nc)/前(Ncd)/，(COMMACATEGORY)/屬於(VG)/文青(Na)/商旅(Na)/，(COMMACATEGORY)/喜歡(VK)/此(Nep)/風格(Na)/的(DE)/朋友(Na)/也(D)/可以(D)/考慮(VE)/入住(VCL),飯店(Nc)/位置(Na)/在(P)/花蓮(Nc)/火車站(Nc)/前(Ncd)/屬於(VG)/文青(Na)/商旅(Na)/喜歡(VK)/此(Nep)/風格(Na)/朋友(Na)/考慮(VE)/入住(VCL)
裝潢簡單冷氣強，房間舒適枕頭棒；服務人員很親切，看煙火首選這一房,0.0,1.0,1.0,0.0,1.0,0.0,裝潢(Na)/簡單(VH)/冷氣(Na)/強(VH)/，(COMMACATEGORY)/房間(Nc)/舒適(VH)/枕頭(Na)/棒(VH)/；(SEMICOLONCATEGORY)/服務(Nv)/人員(Na)/很(Dfa)/親切(VH)/，(COMMACATEGORY)/看(VC)/煙火(Na)/首選(Na)/這(Nep)/一(Neu)/房(Nf),裝潢(Na)/簡單(VH)/冷氣(Na)/強(VH)/房間(Nc)/舒適(VH)/枕頭(Na)/棒(VH)/服務(Nv)/人員(Na)/親切(VH)/看(VC)/煙火(Na)/首選(Na)/這(Nep)/一(Neu)/房(Nf)
