reviews,value,comfort,location,cleanliness,service
"['但', '餐飲', '不', '好吃', '晚餐', '和', '早餐', '的', '自助餐', '都', '是', '用', '蠻', '廉價', '的', '食材', '還不如', '吃', '隔壁', '全家', '便利商店']",0.0,0.0,0.0,0.0,1.0
"['房間', '煙味', '重', '隔音', '不', '太', '好', '櫃檯', '態度', '不', '太', '友善']",0.0,1.0,0.0,1.0,1.0
"['一', '星', '是', '給', '唯一', '及格', '的', '浴室', '至少', '有', '乾淨', '的', '地板', '和', '穩定', '的', '熱水', '但', '馬桶', '管線', '會', '漏水']",0.0,1.0,0.0,1.0,0.0
"['在', '永和', '竹林路', '上', '鬧中取靜', '方便', '好', '鄰居']",0.0,1.0,1.0,0.0,0.0
"['老闆娘', '有', '介紹', '螢火蟲', '季節', '我們', '很', '期待', '這', '次', '的', '生態', '之', '旅']",0.0,0.0,0.0,0.0,1.0
"['因為', '在', '靠近', '自然', '環境', '的', '地方', '有', '些', '小', '動物', '的', '活動', '痕跡', '無可厚非']",0.0,0.0,1.0,1.0,0.0
"['環境', '佳', '房間', '乾淨', '主人', '用心', '博學', '多聞']",0.0,1.0,0.0,1.0,1.0
"['老闆', '非常', '親切', '詳細', '的', '介紹', '附近', '景點', '及', '活動', '住宿', '設施', '完善', '良好', '價格', '公道']",1.0,1.0,0.0,0.0,1.0
"['空間', '很', '大', '有', '冰箱', '飲料', '零食', '等', '貼心', '的', '設施', '交通', '便利', '停車', '方便', '主人', '親切']",0.0,1.0,1.0,0.0,1.0
"['房間', '及', '衛浴', '都', '很', '乾淨', '四捨五入', '小姐', '很', '有趣', '櫃檯', '人員', '十分', '親切', '花蓮', '入住', '很', '棒', '的', '選擇']",0.0,0.0,0.0,1.0,1.0
"['離', '車站', '公車站', '只', '需', '走路', '5', '分鐘', '就', '可以', '到', '附近', '早餐店', '餐廳', '711', '全聯', '都', '有']",0.0,0.0,1.0,0.0,0.0
"['很', '棒', '的', '地方', '離', '夜市', '很', '近', '房間', '很', '溫馨', '老闆', '很', '客氣', '有時', '會', '親切', '閒聊', '推推', '推']",0.0,1.0,1.0,0.0,1.0
"['有', '停車場', '室', '內', '乾淨', '床', '舒服', '老闆', '人', '很', '好', '但', '車', '開進來', '的', '巷口', '比較', '小', '要', '小心', '行駛']",0.0,1.0,0.0,1.0,1.0
"['在', '一樓', '客廳', '唯一', '的', '缺點', '是', '在', '巷弄', '內', '有點', '難找', '但', '有', '停車', '的', '空間']",0.0,1.0,1.0,0.0,0.0
"['距離', '高雄', '車站', '捷運', '大', '交通', '系統', '10', '分鐘', '路程', '住宿', '方便', '房價', '實惠', '的', '旅店']",1.0,0.0,1.0,0.0,0.0
"['環境', '舒適', '房間', '整齊', '乾淨', '有', '附', '點心', '早餐', '很', '棒', '唯獨', '隔音', '效果', '沒有', '太', '好', '但', '整體', 'cp值', '很', '高']",1.0,1.0,0.0,1.0,1.0
"['下午茶', '與', '夜點', '有', '鹹', '甜包子', '饅頭', '茶葉', '蛋白飯', '與', '肉燥', '還', '有', '各', '式', '冷', '熱', '飲品', '可', '供', '選擇']",0.0,0.0,0.0,0.0,1.0
"['種來', '遊玩', '的', '學生', '十分', '照顧', '很', '幸運', '能夠', '與', '老闆娘', '結緣', '真的', '是', '一', '間', '很', '棒', '的', '民宿', '大推']",0.0,0.0,0.0,0.0,1.0
"['老闆', '人', '很', '好', '但是', '房間', '隔音', '非常', '差', '有', '很', '重', '的', '霉味', '還', '會', '漏水']",0.0,1.0,0.0,1.0,1.0
"['冷气', '太', '吵', '沒', '早餐', '聽', '一', '整', '晚', '的', '車聲', '隔音', '差']",0.0,1.0,0.0,0.0,1.0
"['豪華', '房間', '大', '設備', '佳', '泳池', '高爾夫', '三溫暖', '運動', '中心', '空中', '花園', '但', '早餐', '咖啡', '苦焦', '難', '喝']",0.0,1.0,0.0,0.0,1.0
"['環境', '9', '交通', '8', '服務', '9', '衛生', '設施', '9', '建議', '一', '417', '今早', '的', '味噌湯', '口感', '酸酸', '的']",0.0,1.0,1.0,1.0,1.0
"['面湖房', '景觀', '優美', '房間', '乾淨', '舒適', '住宿', '送', '隔壁', '國賓', '戲院', '電影票', '晚上', '不用', '怕', '沒', '處', '去']",1.0,1.0,1.0,1.0,0.0
"['房間', '舒適', '乾淨', '蔬食', '早餐', '菜色', '佳', '服務', '好', '地點', '方便', '又', '有', '停車場', '很', '棒', '的', '住宿', '體驗']",1.0,1.0,1.0,1.0,1.0
"['裝潢', '精緻', '服務', '態度', '不錯', '離', '漢神', '巨蛋', '百貨公司', '及', '瑞豐', '夜市', '很', '近', '推薦', '景觀房']",0.0,1.0,1.0,0.0,1.0
"['隔音', '差', '洗', '版文', '太多', '一樓', '餐廳', '拉', '個', '桌椅', '聲音', '竟然', '震撼', '半', '棟', '飯店']",0.0,1.0,0.0,0.0,0.0
"['沙發', '六', '人', '房', '很', '寬敞', '闆娘', '人', '很', '客氣', '可惜', '房間', '沒', '冰箱', '能', '冰', '東西']",0.0,1.0,0.0,0.0,1.0
"['隔音', '爛', '衛浴', '設備', '不足', '樓中樓', '房間', '有', '點', '小', '電視', '畫質', '不', '好', '被子', '會', '掉', '毛']",0.0,1.0,0.0,0.0,0.0
"['風景', '好', '服務', '好', '品質', '優', '很', '推薦', '的', '一', '家', '民宿', '值得', '選擇', '的', '一', '家']",0.0,0.0,1.0,0.0,1.0
"['點心', '吧', '真的', '很', '棒', '只是', '夜晚', '隔壁', 'KTV', '的', '聲音', '真的', '聽', '的', '很', '清楚']",0.0,1.0,0.0,0.0,1.0
"['飯店', '樓上', '樓下', '是', '酒店', '晚上', '全', '是', '重', '低音', '喇叭', '聲音', '根本', '沒辦法', '睡']",0.0,1.0,0.0,0.0,0.0
"['舒適', '的', '房間', '極', '簡', '風格', 'freebar', '真是', '晚上', '肚子', '餓', '的', '救星', '服務', '人員', '素質', '也', '高']",0.0,1.0,0.0,0.0,1.0
"['環境', '簡潔', '老闆', '很', '親切', '設施', '介紹', '很', '詳細', '還', '有', '幫忙', '準備', '早餐']",0.0,0.0,0.0,1.0,1.0
"['管家', '很', '貼心', '房間', '的', '景', '很', '美', '早餐', '很', '用心', '非常', '有', '歐洲', '鄉村風']",0.0,0.0,1.0,0.0,1.0
"['地點', '便利', '景色', '視野', '絕佳', '可以', '直接', '遠眺', '大鵬灣橋', '加上', '親切', '友善', '的', '民宿', '主人', '真的', '很', '讚']",0.0,0.0,1.0,0.0,1.0
"['優質', '民宿', '老闆', '親切', '民宿', '設計', '的', '每', '個', '細節', '都', '用心', '廁所', '超級', '無敵', '大']",0.0,1.0,0.0,0.0,1.0
"['位置', '適當', '的', '好', '飯店', 'CP值', '超', '高', '雖然', '沒有', '早餐', '但', '房間', '大小', '與', '工作', '人員', '都', '很', '不錯']",1.0,0.0,1.0,0.0,1.0
"['超', 'CP', '值', '的', '好', '旅館', '超', '推薦', '乾淨', '便宜', 'o', '地點', '好', '近', '審計', '新村', '美術館']",1.0,0.0,1.0,1.0,0.0
"['在', '住宅區', '周圍', '晚上', '滿', '安靜', '的', '櫃檯', '態度', '很', '好', '除了', '冷氣', '聲音', '稍', '大', '一切', '都', '會', '不錯']",0.0,1.0,0.0,0.0,1.0
"['老闆', '們', '親切', '這裡', '就', '像', '家', '的', '感覺', '環境', '乾淨', '整齊', '設備', '完善', '推薦', '可以', '來', '住宿']",0.0,1.0,0.0,1.0,1.0
"['阿公', '阿嬤', '很', '熱情', '適合', '只', '需要', '住宿', '的', '人', '雖然', '水', '小', '了', '一些', '但是', '在', '文化', '夜市', '旁邊', '非常', '方便']",0.0,1.0,1.0,0.0,1.0
"['價格', '便宜', '住宿', '品質', '一般', '老闆', '會', '在', '一樓', '大廳', '吸菸']",1.0,1.0,0.0,0.0,1.0
"['除了', '一早', '空調', '傳來', '陣陣', '煙味', '冷氣', '太', '冷', '無法', '調', '溫度', '外', '我', '覺得', '住', '在', '這裡', '大體', '上', '是', '舒適', '的']",0.0,1.0,0.0,1.0,0.0
"['我', '很', '滿意', '很', '好', '的', '服務', '人員', '尼斯', '和', '新', '房間']",0.0,1.0,0.0,0.0,1.0
"['今天', '我', '個資', '是', '留給', '悅來', '你', '其他', '名字', '的', '飯店', '憑', '甚麼', '可以', '打給', '我']",0.0,0.0,0.0,0.0,1.0
"['整體', '很', '乾淨', '停車', '也', '方便', '房間', '外觀', '也', '很', '特殊', '但是', '在', '室', '內', '走動', '會', '很', '有', '感覺']",0.0,1.0,0.0,1.0,0.0
"['小木屋', '附近', '都', '是', '生態', '保育', '可以', '帶', '著', '小孩', '認識', '大自然']",0.0,0.0,1.0,0.0,0.0
"['躺下', '就', '能', '看見', '天空', '車子', '直接', '停', '小屋', '正對面', '草皮', '真的', '很', '喜歡']",0.0,1.0,1.0,0.0,0.0
"['服務', '非常', '好', '房間', '整潔', '乾淨', '很', '有', '氣氛', '超棒', '的']",0.0,1.0,0.0,1.0,1.0
"['已經', '來', '住', '3', '次', '老闆', '老闆娘', '很', '客氣', '也', '把', '房子', '維持', '的', '很', '好', '房間', '乾淨']",0.0,0.0,0.0,1.0,1.0
"['服務', '非常', '好', '環境', '舒適', '提供', '設施', '也', '不少', '整理', '的', '也', '很', '乾淨']",0.0,1.0,0.0,1.0,1.0
"['住起來', '舒適', '早餐', '也', '很', '棒']",0.0,1.0,0.0,0.0,1.0
"['是', '個', '欣賞', '日落', '觀賞', '雲海', '的', '民宿', '房間', '簡單', '乾淨', '附有', '陽台', '欣賞', '美口景', '老闆', '親切', '隨和']",0.0,1.0,1.0,1.0,1.0
"['風景', '無敵', '老闆', '非常', '親切', '餐點', '美味', '觀', '雲海', '賞', '螢火蟲', '跟', '放鬆', '的', '好', '地方']",0.0,0.0,1.0,0.0,1.0
"['吃', '了', '晚餐', '和', '早餐', '菜色', '豐富', '口味', '宜人']",0.0,0.0,0.0,0.0,1.0
"['離', '捷運', '相當', '近', '附近', '又', '有', '華山', '藝文', '中心', '房間', '也', '整修', '過', '乾淨', '整潔', '有', '機會', '會', '再', '入住']",0.0,0.0,1.0,1.0,0.0
"['包', '三', '餐', '吃遍', '台灣', '小吃', '與', '越南', '西式', '餐點', '還', '有', '台灣', '盛名', '的', '水果', '和', '飲料']",0.0,0.0,0.0,0.0,1.0
"['交通', '方便', '離', '捷運站', '超', '近', '且', '飯店', '房間', '乾淨', '衛生', '價格', '平易近人', '超優', '的', '值得', '推薦']",1.0,0.0,1.0,1.0,0.0
"['很', '棒', '的', '放鬆', '的', '好', '地方', '早餐', '有', '中西式', '料理', '有', '多樣', '的', '中式', '菜餚', '水果', '樣式', '比較', '少']",0.0,0.0,0.0,0.0,1.0
"['很', '不錯', '的', '民宿', '房間', '內', '也', '有', '泡湯池', '早餐', '豐富', '還', '能', '欣賞', '戶外', '田野', '風光']",0.0,1.0,1.0,0.0,0.0
"['空間', '大', '停車', '方便', '飯店', '有', '溫泉', '泡腳池', '餵魚池', '房型', '偏', '舊型', '乾淨']",0.0,1.0,0.0,1.0,0.0
"['房間', '乾淨', '明亮', '浴室', '還', '有', '暖氣', '小孩', '開心', '大人', '放鬆']",0.0,1.0,0.0,1.0,0.0
"['墾丁', '恆春', '住宿', '唯一', '指定', '綠', '蝸牛']",0.0,0.0,0.0,0.0,0.0
"['老闆', '美麗', '大方', '待人', '又', '親切', '很', '值得', '一', '住']",0.0,0.0,0.0,0.0,1.0
"['泳池', '溫泉', '民宿', '露營區', '烤肉區', '各', '項', '設施', '完善', '享受', '悠閒', '假期', '的', '好', '地方']",0.0,1.0,0.0,0.0,0.0
"['老闆', '老闆娘', '很', '親切', '房間', '乾淨', '舒適', '游泳池', '乾淨', '小孩', '大人', '都', '開心', '下', '次', '會', '再', '安排', '來', '渡假']",0.0,0.0,0.0,1.0,1.0
"['看', '的', '到', '主人', '的', '用心', '住宿', '方面', '值得', '今天', '天氣', '冷', '堶', '掖備', '也', '捨得', '加溫', '房價', '間', '也', '能', '泡澡']",0.0,1.0,0.0,0.0,1.0
"['飯店', '氣氛', '很', '好', '房間', '會', '點', '精油', '床', '很', '柔軟', '舒服', '好', '睡', '浴室', '很', '棒', '有', '電視']",0.0,1.0,0.0,0.0,0.0
"['5', '早餐', '中西式', '都', '有', '有', '包子', '吐司', '稀飯', '沙拉', '小菜', '種類', '不', '算', '多', '但', '也', '夠', '吃', '了']",0.0,0.0,0.0,0.0,1.0
"['冰', '豆漿', '美式', '咖啡', '也', '不', '太', '好喝', '精緻度', '不', '太', '夠', '其實', '還不如', '改用', '套餐', '可能', '還', '比較', '精緻']",0.0,0.0,0.0,0.0,1.0
"['歐式', '建築', '莊園', '民宿', '戶外', '休閒', '泡茶', '聊天', '的', '好', '地方', '佈置', '溫馨', '空間', '寬敞']",0.0,1.0,0.0,0.0,0.0
"['環境', '優美', '這', '次', '入住', '莎士比亞', '4', '人', '房', '房間', '乾淨', '空間', '大', '謝謝', '老闆', '及', '老闆娘', '熱情', '招待']",0.0,1.0,0.0,1.0,1.0
"['很', '棒', '的', '露營區', '小朋友', '設施', '很多', '溜滑梯', '滑水道', '沙坑', '等等']",0.0,1.0,0.0,0.0,0.0
"['住宿', '環境', '舒適', '風景', '很', '美', '早餐', '和', '手工', '蛋糕', '都', '超', '美味', '民宿', '主人', '都', '很', '可親', '很', '推薦']",0.0,1.0,1.0,0.0,1.0
"['昨晚', '與', '好友', '一同', '入住', '房間', '十分', '乾淨', '挑高', '設計', '寬敞', '溫馨', '原住民', '風格', '色彩', '繽紛']",0.0,1.0,0.0,1.0,0.0
"['有', '美味', '的', '手作', '甜點', '香濃', '咖啡', '療癒', '心靈']",0.0,0.0,0.0,0.0,1.0
"['舒適', '的', '住宿', '設備', '乾淨', '客服', '聯絡', '很', '方便', '快速']",1.0,0.0,0.0,1.0,1.0
"['環境', '乾淨', '舒適', '商家', '服務', '態度', '超', '好']",0.0,0.0,0.0,1.0,1.0
"['衛浴', '設備', '不錯', '冷氣', '空調', '舒適', '洗衣機', '飲水機', '茶包', '咖啡包', '皆', '有', '提供']",0.0,1.0,0.0,0.0,1.0
"['巷弄', '中', '的', '民宿', '工業', '風格', '裝潢', '乾淨', '整潔', '衛浴', '共用', '房門', '無法', '上鎖']",0.0,1.0,0.0,1.0,0.0
"['空間', '規劃', '舒適', '一樓', '公共', '空間', '有', '飲水機', '冰箱', '交通', '地理', '位置', '良好']",0.0,1.0,1.0,0.0,0.0
"['豪華', '雙人房', '空調', '是', '壞', '的', '隔音', '糟糕', '蚊子', '打', '不', '完', '但', '位子']",0.0,1.0,0.0,0.0,0.0
"['人房', '卻', '只', '有', '二', '付', '衛浴', '設備', '牙膏', '毛巾', '杯子', '無', '梳子', '無', '面紙', '以', '浴室', '捲筒紙', '代替']",0.0,1.0,0.0,0.0,0.0
"['估計', '飯店', '都', '不', '洗', '被子', '的', '因為', '服務員', '會', '在', '上面', '寫', '房間', '號碼']",0.0,0.0,0.0,1.0,0.0
"['民宿', '的', '服務', '人員', '親切', '早餐', '多樣', '豐盛', '好吃', '房間', '內', '就', '有', '大', '浴缸', '是', '個', '渡假', '的', '好', '地方']",0.0,1.0,0.0,0.0,1.0
"['環境衛生', '地點', '在', '大', '馬路', '邊', '泡茶水', '煮飯', '瓦斯爐', '使用', '不', '加價', '場地', '寬闊', '設備', '齊全']",0.0,1.0,1.0,1.0,0.0
"['櫃台', '服務員', '很', '棒', 'spa', '游泳池', '設施', '很', '好', '房間', '浴室', '稍舊']",0.0,1.0,0.0,0.0,1.0
"['知本', '小夜市', '民宿', '主人', '也', '是', '30', '年', '專業', '按摩', '老師傅', '開車', '累', '的', '時候', '順便', '預約', '按摩', '超讚']",0.0,0.0,0.0,0.0,1.0
"['很', '乾淨', '停車', '方便', '住', '的', '那', '天', '房價', '很', '便宜', '房間', '和', '外觀', '都', '超', '可愛']",1.0,1.0,0.0,1.0,0.0
"['推薦為', '台東', '民宿', '的', '首選', '建議', '直接', '打電話', '預定', '比較', '快']",0.0,0.0,0.0,0.0,0.0
"['空間感', '和', '採光', '很', '好', '很', '舒服', '房間', '很', '乾淨', '床', '很', '好', '睡', '晚上', '可以', '在', '陽台', '的', '躺椅', '看', '星星']",0.0,1.0,1.0,1.0,0.0
"['太', '棒', '了', '老闆娘', '親切', '請', '我們', '吃', '早餐', '喝', '酒', '太', '推薦', '了', '住', '澎湖', '首選', '住宿', '下', '次', '一定', '在', '光臨']",0.0,0.0,0.0,0.0,1.0
"['鎖港', '與', '山水', '沙灘', '附近', '有', '潛點', '騎車', '約', '5', '分鐘', '距離', '算', '蠻', '方便', '去', '潛水', '的']",0.0,0.0,1.0,0.0,0.0
