reviews,value,comfort,location,cleanliness,service
"P.S.民宿附近還住著一群親人的小貓，對於喜歡動物的人來說是一個額外的福利??'	",,,,,
"氣氛溫馨 燈光溫暖明亮 離馬路有段距離，住宿品質佳 鹿港最好的民宿！	",,,,,
"各方面都不錯，唯獨早餐的漢堡跟三明治較不合口味	",,,,,
"且一樓有一大面兒童書籍，讓孩子可以盡情的翻閱 路口有便利商店，方便晚上購買糧食。	",,,,,
"老闆和老闆娘人很好，地方很清幽，很適合兩三個家庭包棟渡假，室內裝潢很漂亮。	",,,,,
"環境清幽，又有老闆娘愛心的早餐，讓我們有回家的感覺。	",,,,,
"優嫻的住宿，暖和的電毯加被子，老闆娘熱情的招呼，周遭的落羽松，輕鬆的放鬆之旅	",,,,,
"位在鬧區，元健助聽器樓上，民宿內有電梯，房間內有備品，吹風機也不是破爛的吹風機！	",,,,,
"空間超大 乾淨舒適 也沒有噪音 只可惜浴室有點小和冰箱在一樓	",,,,,
"房間溫馨，空間大，地點好，是下次來台南的住宿首選??'	",,,,,
"剛好住的房間，看得到基隆海港，離廟口夜市又近，很不錯的住宿地點。	",,,,,
"早餐要什麼沒什麼，饅頭竟然還是冰的沒有蒸過，稀飯吃完了，等了好久才來補。	",,,,,
"卡頭髮，所以吹風機根本吹不出什麼風來?? 優點就是離夜市近、有浴缸、離火車站也近。'	",,,,,
"環境很好，住宿的房間各種木頭擺設，可露營活動，團康活動空間足夠，早餐營養新鮮豐富	",,,,,
"接近大自然, 放鬆心情, 闔家休閒娛樂的好去處（提供設備非常完善), 讚^_^	",,,,,
"感覺很棒??可以住名宿小木屋也可以搭帳篷，停車的位子也算大'	",,,,,
"地點很好離小港機場及二苓路很近，房間設備還不錯，不過早餐中式菜色多 但感覺普通	",,,,,
"餐點很合家人口味，牛肉河粉的醬汁夠味，炒飯也不油膩	",,,,,
"價格實在，有提供免費嬰兒床及澡盆，但浴室水容易流到床邊。餐飲衛生有待加強！	",,,,,
推！民宿主人很Nice????來花蓮的朋友，不妨試試，絕對不會後悔,,,,,
"房間舒適，人員服務親切，鄰近碧潭河濱步道，步行即可碧潭吊橋及廣場，飯店位置很棒	",,,,,
"地點好 推薦 面湖房可看景 早餐清粥小菜 還不錯吃 CP值高的	",,,,,
"房間很小，廁所更小，床是用兩個單人床併成超難睡，空調聲音超大	",,,,,
"房價CP值高，房間大乾淨，早餐棒	",,,,,
"自助早餐，只有三明治跟火腿荷包蛋果醬吐司飲料其他什麼都沒有	",,,,,
"房間爛 都是煙味 飲水機都是螞蟻 感受很差 給一星還嫌太多了！	",,,,,
"地點靠近海邊，房間乾淨，民宿主人和藹可親。	",,,,,
"近期在阿里山山上住宿後，和海很近的接觸，很不一樣的感受。	",,,,,
"房間乾淨明亮，老闆娘很親切又客氣，服務一級棒	",,,,,
"收）。菜色晚餐多了，汽水，蛋糕，水果，冰淇淋。早餐有多牛奶，玉米片。	",,,,,
"房間屬舊版裝潢，沒壓迫感 ！遊覽車，團客為主，散客不計較品質，是不錯住宿的地方！	",,,,,
"氣氛佳，服務敬業熱誠，員工精通英、日文，?商務旅館，讓旅客有賓至如歸的親切感。	",,,,,
"酒店門口很美！房間寬敞，服務員有甜美笑容，食物精緻，是一個休息的好地方。	",,,,,
"喜歡泡大眾湯，室內外皆有泡湯池，設備好，挑高設計，可看外面美景。	",,,,,
"非常舒適的泡湯環境 半露天浴池 看山看水 是可以待得比較久放鬆身心的好地方!	",,,,,
"環境舒適，地點優，價位親民，民宿老闆熱心幫忙規劃建議行程	",,,,,
"用心經營、住宿便宜、房間乾淨、衛浴乾濕分離，推薦∼∼∼！	",,,,,
"睡，小孩在不是飯店沒有遊樂場的狀況下居然吵著說要再住一天。	",,,,,
"有三明治,鮮奶是一大瓶的,還有葡萄,民宿主人做的手工布丁	",,,,,
熱情招待並且跟我們介紹週遭環境和規劃路線等！全家都好喜歡這裡??,,,,,
"一個小朋友的夢幻天地； 父母親的無慮安全環境！	",,,,,
"舒適，空間大，親子活動設施齊全	",,,,,
"適合與小孩旅行的休息民宿	",,,,,
"老闆娘人超nice，還提供早餐；房間的彩繪也很好看！	",,,,,
"很棒的是有免費腳踏車可以借，花蓮火車站就在附近，機能不錯	",,,,,
"老闆娘就像家裡的媽媽一樣親切，但房間就很....陽春	",,,,,
房間大價格親民，離羅東夜市很近，重點老闆人超nice??,,,,,
"民宿空間很大∼每間房間都有不同的主題，住起來非常舒適，推薦給來台中旅遊的人	",,,,,
"老屋翻新，都市裡難得一見的平房。房子裡珍藏許多兒時回憶，一起回味童年時光。	",,,,,
"地方清靜，老闆很親切，復古的舊式建築，很有家的感覺	",,,,,
"舒適的空間，而且很貼心的有洗衣功能，令旅人一切感到溫馨，來高雄玩的口袋旅店名單！	",,,,,
房間很棒 ，床超好睡的∼去工作兩天睡的很好????????????一樓半開放式櫃檯,,,,,
"離中壢夜市5分鐘，全新裝潢，KTV房型空間寬敞，早餐好吃，家庭旅遊首選	",,,,,
"房間空間很大，而且隔音很好，設備也都很新，櫃檯人員服務親切 有效率，讚	",,,,,
"鴨肉飯很好吃，醬油不會死鹹 這裡的燒賣也是一流的！！！	",,,,,
"周圍景點多，提供早餐飲料冰品外送到營區的服務，場地舒適令人感到放鬆	",,,,,
"通霄市區很近，不錯的營地,種了很多玫瑰花、蘭花，可以感受到營主很用心，值得推薦！	",,,,,
"老闆.老闆娘.人超熱心.環島中遇見最好的民宿.讚讚讚。	",,,,,
"房間很棒！乾淨寬敞、早餐也很可以，設備齊全還有腳踏車可以借，老闆人很nice	",,,,,
"老闆老闆娘的服務真的好的沒話說！而且風景真的很美，有機會還想再去光顧！真心推薦	",,,,,
"超棒的民宿，不論硬體設備、裝潢風格還是老闆的服務都遠遠超越客人的期待。	",,,,,
"房間大且舒適，浴室不小，服務一般，早餐餐廳地方小，人多時要等	",,,,,
"床頭燈灰塵積超厚，廁所馬桶有頭髮，硬體設施強清潔不太行	",,,,,
"CP值高 離繞河夜市不遠 屬於翻新裝潢 適合背包客及精打細算型遊客	",,,,,
"鄰近福隆車站,環境平實 ,店家服務親切,適合短暫休憩的人情味旅社	",,,,,
"老板很熱心，在福隆火車站 車站對面，冷氣強，房間便宜，洗衣及?水OK。	",,,,,
"隔音爛 ，浴室冷 ，兩人房價錢1500假日。住到快抓狂	",,,,,
"環境優雅，房型適合情侶及家庭入住，櫻花季時，在房內即可欣賞美麗的花海！	",,,,,
"還不錯的民宿，K&V老闆親切，房價合理，早餐活力健康。	",,,,,
"住宿，餐點，咖啡。店主好客。	",,,,,
民宿環境簡單乾淨，老闆娘熱情招待 ?? 沒有附停車場，停車稍微不方便。,,,,,
"房內冰箱提供幾瓶免費的可樂雪碧，二樓還附一碗泡麵可供免費取用，屋主真的很大方。	",,,,,
"房間環境新且乾淨，早餐準備豐盛，設備都非常有水準	",,,,,
"有很多小孩可以活動的空間，大人可以好好放空和無憂無慮的聊天	",,,,,
"完美！！隔音 設備 早餐 床和服務 整個很棒 距離市中心近 來台南住宿最佳選擇	",,,,,
"只是浴室洗手台小了一點，房間建議多加一面全身鏡，方便女孩子們化妝換衣服。	",,,,,
"地點不好找 但設備乾淨 隱居在車站角落的飯店	",,,,,
"601房的冷氣不涼 而且冷氣孔還在門口 （冷氣機聲音超級大聲〒_〒）	",,,,,
"盜用我的手機 黃正忠； 帶外面的小三雅婷去 打去旅館確實是有定房間	",,,,,
"整修 而且早餐八點多去竟然就沒有得吃了 唯一好處就是周遭吃東西方便	",,,,,
"很棒的一間汽車旅館！五星級！內部裝潢設計很自然現代化！一個可以很放鬆的地方！	",,,,,
"大推∼CP值超高、卡啦ok音響很讚！空間感很大房間大！浴室大！浴缸也大！	",,,,,
"隔音好，玻璃帷幕有流水聲頗添氣氛，早餐中西式不錯，床好睡??'	",,,,,
"一樓時尚簡約工業風，每間房間各有不同特色，裝潢很美，早餐非常好吃，私心的愛。	",,,,,
"，只要民宿主人幫得上忙的部分，主人義不容辭幫你解決，真的是旅程中最開心的事之一。	",,,,,
"溫馨的小店，設備中等餐點好吃，交通方便走路可以到達主要地區	",,,,,
"房間乾淨、服務貼心、隔音不錯，下次在訪台南又多了一個住宿的好選擇	",,,,,
環境很乾淨休息空間非常舒服人員很親切 非常喜歡大推這間民宿??,,,,,
"環境優良、安靜舒適、民宿老闆熱沉、服務佳、房價物美價廉。	",,,,,
"很熱心的老闆，房間很乾淨舒適，最棒的是有電梯，無障礙空間，很用心的民宿	",,,,,
"如果有朋友要到金門旅遊一定會推薦這家民宿喔！非常推喔！	",,,,,
"房間乾乾淨淨的 老闆老闆娘態度很好 親切 他們家的早餐店也很棒	",,,,,
"包棟 可烤肉 小幫手很貼心的服務	",,,,,
"CP值高，老闆（娘）親切健談 來到這裡讓你有回到家的感覺！	",,,,,
"設備新穎齊全，房間非常舒適，東西都好高級，一樓大廳還有準備泡麵小點心，超棒的！	",,,,,
"，冰箱也有很多飲料，整體上很棒我喜歡舒適優美的雙人的雙房床，有機會還是會再去住的	",,,,,
"住宿當天剛好生日小管家跟老闆娘很用心的幫我慶生還準備了一個很可愛的蛋糕	",,,,,
"很不錯的環境，交通也方便，附近也有小吃和餐廳。房間內部也有用心維持。	",,,,,
"樓下吃的很方便 整體是自助式旅館 房東人很客氣，服務佳	",,,,,
"平價 舒適 少一顆星 冷氣不是很冷 該保養了 在附支電風扇吧	",,,,,
"衛浴產品還不錯 但沒有刮鬍刀 設備較舊 洗澡水溫不穩定 早餐陽春 環境有小蟲	",,,,,
"地米，苗栗送草莓醬等，一罐、一包沒多少錢，但是對遊客好感度與滿意度，會很加分	",,,,,
"服務人員很棒，就是螞蟻和昆蟲太多了，尤其是螞蟻，多到一整群，很恐佈。	",,,,,
"汽旅房間乾淨沒有菸味，早餐是餐廳員工準備中西式自助餐點，想要逛夜市也很方便！	",,,,,
"早餐菜色選擇性少，午餐像是調理包加熱的。還有送泡麵宵夜喔！	",,,,,
"有蚊子 地板清潔不乾淨 煙味重 晚班櫃台小姐態度非常差	",,,,,
"餐點上少有重複，房間的空間夠大且舒適，結合熱情的在地夜市服務，專業貼心的客服。	",,,,,
"4）WiFi很強，上網沒問題 5）台灣味的伙食超棒，餐餐菜色不重覆。	",,,,,
"酒店房間舒適，早餐豐富，lobby有茶啡自由享用，只是位置在龍山寺很老舊	",,,,,
"房間的空間很大而且東西都很乾淨，浴巾、床鋪跟枕頭都超舒服的！可惜隔音沒有那麼好。	",,,,,
悠閒時光，綠色世界最優了∼ 甜點飲品都很棒很優??,,,,,
"主人很熱心指引交通以及建議推薦景點，還畫了地圖	",,,,,
"房間很大，大到冷氣一邊會冷一邊不冷，老闆收藏品很多，像在逛博物館	",,,,,
"硬體設備像五星旅館，卻有家的親切感(還有參觀古董店的感覺)。	",,,,,
"個房間都滿乾淨，主人很親切熱情~~ 缺點：餐廳半戶外有蚊子，建議自備防蚊液。	",,,,,
"水壓似乎不夠，洗澡的時候水量超級小，打電話也聯絡不到老闆或老闆娘，很差的住宿經歷	",,,,,
"隱藏在小巷中的民宿，無停車位，需在附近找停車場	",,,,,
"早餐169 半自助式 有主餐 水果、咖啡、牛奶、豆漿、吐司自取	",,,,,
"櫃檯黃大哥熱心服務，為人客氣 環境乾淨，高CP值	",,,,,
"櫃臺大哥親切仔細, 房間美賣~	",,,,,
"價格便宜 服務人員親切 早餐普通	",,,,,
"睡的“龜蘭趴慧”!! 整晚噪音不斷!!! 建議廣大淺眠民眾別來！！！	",,,,,
"蟑螂一堆 蚊子跟手指一樣長	",,,,,
"很不錯的民宿，阿姨人非常好，和藹親切，房間也很舒適喔	",,,,,
"枕頭太硬 被子太薄 床不夠軟	",,,,,
"老闆親切，早餐豐盛，都是自家種的蔬菜，房間乾淨	",,,,,
"這次的行程是太平山、明池、拉拉山二日遊，這邊是最佳落腳處。	",,,,,
"環境舒適，套房式設計 浴室不用到房間外面，很不錯的民宿且平價	",,,,,
"房間寬敞，沒有煙味，浴室空間也很大，早餐豐富，才800真的CP值很高	",,,,,
"應該是個經營蠻久的旅店，設備裝潢都舊舊的，在桃園車站一帶還算是便宜	",,,,,
"住這家旅館的旅客們，請記得問清楚再決定。免得到了現場卻拿不到夜市券。	",,,,,
"老闆超級親切，很棒的民宿，單品咖啡也很可以	",,,,,
"氣氛好.咖啡好.啤酒也不錯	",,,,,
"咖啡很好喝 店員很nice 很舒服的休閒空間	",,,,,
"飯店有提供嬰兒床嬰兒澡盆，還有親子閱讀區、沙坑遊戲區…很適合親子住宿。	",,,,,
"建築外觀時尚不失與自然結合，房間內部空間乾淨且人性化。非常推薦給追求住宿品質的您	",,,,,
"有來住宿的旅客可以上去看看夜景放鬆身心靈哦。值得推薦給來墾丁旅遊的朋友們∼	",,,,,
"極度推薦的民宿，老闆跟老闆娘都很親切，設施都很讚，CP值超高的民宿。	",,,,,
"房間很乾淨 浴室有浴缸可以泡澡 房間的落地窗採光很好 離烏石港超近	",,,,,
"老闆老闆娘人很好，是一個很適合包棟烤肉的地方????\u200d♀?，早餐也好'	",,,,,
"服務親切周到，房間有大浴缸可泡溫泉，台灣之星的網路甚是順暢，價格實惠。	",,,,,
"房間空間普通，設備老舊，但環境乾淨，四人房裡只有兩個瓷杯，但有附蠻多塑膠杯的。	",,,,,
"老闆娘夫妻人很熱情 服務100％ 當天住宿湯屋十分舒適 Cp值高	",,,,,
老闆很熱情，房間很乾淨，提供腳踏車給客人騎。??,,,,,
"飯店停車方便 。探索廚房自助餐菜色總類繁多 ，食材品質頗高 ，值得來試試 。	",,,,,
"婚宴食物美味，提供紅酒啤酒 宴客廳寬闊 戶外風景美 廁所乾淨舒適	",,,,,
"建物設備新穎，日式庭園造景可以逛逛，美中不足房間隔音普通，游泳池，溫泉池太小	",,,,,
"食： 早餐尚可（自助吧） 中餐（舞饌）梅花豬火鍋、食材新鮮 晚餐尚可（套餐）。	",,,,,
"cp值高，服務和飯店活動十分注重親子互動，建築和房內擺設有「日本」的感覺。	",,,,,
"蛋餅、紅茶、奶茶、豆漿 棉被很溫暖，睡起來很舒服 感謝你們的服務！	",,,,,
"民宿主人很客氣，也會幫遊客介紹當地的旅遊資訊，房間門禁作的很棒	",,,,,
"進房後第一眼感受不錯，空間大，燈光明亮，床感覺舒適，下次有機會會再入住喔！	",,,,,
"清潔漂亮的清水模建築，房內可見美麗的海景，主人親切。五分鐘走到沙灘，超讚！	",,,,,
"環境優美，房間乾淨，老闆夫妻熱心親切，早餐好吃有特色， 讚！	",,,,,
