reviews,value,comfort,location,cleanliness,service,ws_pos_reviews,filtered,filtered_noun
待人親切餐點還行管家貼心還會詢問客人是否吃的飽衛浴空間能夠提升就很棒,0.0,1.0,0.0,0.0,1.0,"待人(VA),親切(VH),餐點(Na),還(D),行(VC),管家(Na),貼心(VH),還(D),會(D),詢問(VE),客人(Na),是否(D),吃(VC),的(DE),飽(VH),衛浴(Na),空間(Na),能夠(D),提升(VC),就(D),很(Dfa),棒(VH)","待人(VA),親切(VH),餐點(Na),行(VC),管家(Na),貼心(VH),詢問(VE),客人(Na),是否(D),吃(VC),衛浴(Na),空間(Na),能夠(D),提升(VC),棒(VH)","待人(VA),親切(VH),餐點(Na),行(VC),管家(Na),貼心(VH),詢問(VE),客人(Na),吃(VC),衛浴(Na),空間(Na),提升(VC),棒(VH)"
房間乾淨又舒適老闆老闆娘人超好又熱情很溫暖充滿人情味的一間民宿,0.0,1.0,0.0,1.0,1.0,"房間(Nc),乾淨(VH),又(Caa),舒適(VH),老闆(Na),老闆娘(Na),人(Na),超(Dfa),好(VH),又(Caa),熱情(VH),很(Dfa),溫暖(VHC),充滿(VJ),人情味(Na),的(DE),一(Neu),間(Nf),民宿(Nc)","房間(Nc),乾淨(VH),舒適(VH),老闆(Na),老闆娘(Na),人(Na),超(Dfa),好(VH),熱情(VH),溫暖(VHC),充滿(VJ),人情味(Na),間(Nf),民宿(Nc)","房間(Nc),乾淨(VH),舒適(VH),老闆(Na),老闆娘(Na),人(Na),好(VH),熱情(VH),溫暖(VHC),充滿(VJ),人情味(Na),間(Nf),民宿(Nc)"
舊式建築改裝風格簡單舒適老闆老闆娘有屏東人的熱情親切值得向大家推薦,0.0,1.0,0.0,0.0,1.0,"舊式(A),建築(Na),改裝(VC),風格(Na),簡單(VH),舒適(VH),老闆(Na),老闆娘(Na),有(V_2),屏東人(Na),的(DE),熱情(Na),親切(VH),值得(VH),向(P),大家(Nh),推薦(VC)","舊式(A),建築(Na),改裝(VC),風格(Na),簡單(VH),舒適(VH),老闆(Na),老闆娘(Na),屏東人(Na),熱情(Na),親切(VH),值得(VH),推薦(VC)","建築(Na),改裝(VC),風格(Na),簡單(VH),舒適(VH),老闆(Na),老闆娘(Na),屏東人(Na),熱情(Na),親切(VH),值得(VH),推薦(VC)"
老闆非常熱情提供許多美食資訊和遊玩景點值得再訪,0.0,0.0,0.0,0.0,1.0,"老闆(Na),非常(Dfa),熱情(VH),提供(VD),許多(Neqa),美食(Na),資訊(Na),和(Caa),遊玩(VA),景點(Na),值得(VH),再(D),訪(VC)","老闆(Na),熱情(VH),提供(VD),許多(Neqa),美食(Na),資訊(Na),遊玩(VA),景點(Na),值得(VH),再(D),訪(VC)","老闆(Na),熱情(VH),提供(VD),許多(Neqa),美食(Na),資訊(Na),遊玩(VA),景點(Na),值得(VH),訪(VC)"
房間乾淨衛生二樓有免費泡麵跟咖啡汽水服務親切還可以兌換調酒非常棒,1.0,0.0,0.0,1.0,1.0,"房間(Nc),乾淨(VH),衛生(Na),二樓(Nc),有(V_2),免費(VH),泡麵(Na),跟(Caa),咖啡(Na),汽水(Na),服務(VC),親切(VH),還可以(D),兌換(VC),調酒(VA),非常(Dfa),棒(VH)","房間(Nc),乾淨(VH),衛生(Na),二樓(Nc),免費(VH),泡麵(Na),咖啡(Na),汽水(Na),服務(VC),親切(VH),還可以(D),兌換(VC),調酒(VA),棒(VH)","房間(Nc),乾淨(VH),衛生(Na),二樓(Nc),免費(VH),泡麵(Na),咖啡(Na),汽水(Na),服務(VC),親切(VH),兌換(VC),調酒(VA),棒(VH)"
建議白天玩完各景點海灘後黃昏進會館車子可停於懇丁青年活動中心較省錢,0.0,0.0,0.0,0.0,0.0,"建議(VE),白天(Nd),玩完(VC),各(Nes),景點(Na),海灘(Na),後(Ng),黃昏(Nd),進(VC),會館(Nc),車子(Na),可(D),停(VHC),於(P),懇丁(Nb),青年(Na),活動中心(Nc),較(Dfa),省錢(VH)","建議(VE),白天(Nd),玩完(VC),景點(Na),海灘(Na),後(Ng),黃昏(Nd),進(VC),會館(Nc),車子(Na),停(VHC),懇丁(Nb),青年(Na),活動中心(Nc),省錢(VH)","建議(VE),白天(Nd),玩完(VC),景點(Na),海灘(Na),後(Ng),黃昏(Nd),進(VC),會館(Nc),車子(Na),停(VHC),懇丁(Nb),青年(Na),活動中心(Nc),省錢(VH)"
CP值相當高的的住宿旅旅店就在墾丁大街上環境相當的好還有提供泡麵零食及飲料,1.0,0.0,1.0,0.0,1.0,"CP值(FW),相當(Dfa),高(VH),的(DE),的(DE),住宿(VA),旅(Na),旅店(Nc),就(D),在(P),墾丁(Nc),大街(Na),上(Ncd),環境(Na),相當(VH),的(DE),好(VH),還(D),有(V_2),提供(VD),泡麵(Na),零食(Na),及(Caa),飲料(Na)","CP值(FW),相當(Dfa),高(VH),住宿(VA),旅(Na),旅店(Nc),墾丁(Nc),大街(Na),環境(Na),相當(VH),好(VH),提供(VD),泡麵(Na),零食(Na),飲料(Na)","高(VH),住宿(VA),旅(Na),旅店(Nc),墾丁(Nc),大街(Na),環境(Na),相當(VH),好(VH),提供(VD),泡麵(Na),零食(Na),飲料(Na)"
房間寢具乾淨可惜共用廁所較不便,0.0,1.0,0.0,1.0,0.0,"房間(Nc),寢具(Na),乾淨(VH),可惜(VH),共用(VC),廁所(Nc),較(Dfa),不便(VH)","房間(Nc),寢具(Na),乾淨(VH),可惜(VH),共用(VC),廁所(Nc),不便(VH)","房間(Nc),寢具(Na),乾淨(VH),可惜(VH),共用(VC),廁所(Nc),不便(VH)"
人間仙境山嵐圍繞老闆待人客氣親切,0.0,0.0,1.0,0.0,1.0,"人間(Nc),仙境(Nc),山嵐(Na),圍繞(VC),老闆(Na),待人(VA),客氣(VH),親切(VH)","人間(Nc),仙境(Nc),山嵐(Na),圍繞(VC),老闆(Na),待人(VA),客氣(VH),親切(VH)","人間(Nc),仙境(Nc),山嵐(Na),圍繞(VC),老闆(Na),待人(VA),客氣(VH),親切(VH)"
乾淨親切服務態度優,0.0,0.0,0.0,1.0,1.0,"乾淨(VH),親切(VH),服務(Nv),態度(Na),優(VH)","乾淨(VH),親切(VH),服務(Nv),態度(Na),優(VH)","乾淨(VH),親切(VH),服務(Nv),態度(Na),優(VH)"
離埔里市區交流道不遠房間大床好睡熱水壓也足夠櫃檯服務態度親切,0.0,1.0,1.0,0.0,1.0,"離(P),埔里(Nc),市區(Nc),交流道(Na),不遠(VH),房間(Nc),大(VH),床(Na),好(VH),睡(VA),熱(VHC),水壓(Na),也(D),足夠(VH),櫃檯(Nc),服務(VC),態度(Na),親切(VH)","埔里(Nc),市區(Nc),交流道(Na),不遠(VH),房間(Nc),床(Na),好(VH),睡(VA),熱(VHC),水壓(Na),足夠(VH),櫃檯(Nc),服務(VC),態度(Na),親切(VH)","埔里(Nc),市區(Nc),交流道(Na),不遠(VH),房間(Nc),床(Na),好(VH),睡(VA),熱(VHC),水壓(Na),足夠(VH),櫃檯(Nc),服務(VC),態度(Na),親切(VH)"
浴室地板有水很容易滑倒有小孩隨行的旅客要多注意浴室電視不能看暖氣無功能,0.0,1.0,0.0,1.0,0.0,"浴室(Nc),地板(Na),有(V_2),水(Na),很(Dfa),容易(VH),滑倒(VA),有(V_2),小孩(Na),隨行(VA),的(DE),旅客(Na),要(D),多(D),注意(VK),浴室(Nc),電視(Na),不能(D),看(VC),暖氣(Na),無(VJ),功能(Na)","浴室(Nc),地板(Na),水(Na),容易(VH),滑倒(VA),小孩(Na),隨行(VA),旅客(Na),注意(VK),浴室(Nc),電視(Na),暖氣(Na),無(VJ),功能(Na)","浴室(Nc),地板(Na),水(Na),容易(VH),滑倒(VA),小孩(Na),隨行(VA),旅客(Na),注意(VK),浴室(Nc),電視(Na),暖氣(Na),無(VJ),功能(Na)"
環境優雅生菜沙拉飲料餐點美味可口可住宿但是週六日才開放點餐,0.0,1.0,0.0,0.0,1.0,"環境(Na),優雅(VH),生菜(Na),沙拉(Na),飲料(Na),餐點(Na),美味(VH),可口(VH),可(D),住宿(VA),但是(Cbb),週六日(Nd),才(Da),開放(VC),點餐(VA)","環境(Na),優雅(VH),生菜(Na),沙拉(Na),飲料(Na),餐點(Na),美味(VH),可口(VH),住宿(VA),週六日(Nd),開放(VC),點餐(VA)","環境(Na),優雅(VH),生菜(Na),沙拉(Na),飲料(Na),餐點(Na),美味(VH),可口(VH),住宿(VA),週六日(Nd),開放(VC),點餐(VA)"
老闆人超好推薦很多在地景點住一樓六人房房間很棒很舒服,0.0,1.0,0.0,0.0,1.0,"老闆(Na),人(Na),超(Dfa),好(VH),推薦(VC),很多(Neqa),在(P),地(Na),景點(Na),住(VCL),一樓(Nc),六(Neu),人(Na),房(Na),房間(Nc),很(Dfa),棒(VH),很(Dfa),舒服(VH)","老闆(Na),人(Na),超(Dfa),好(VH),推薦(VC),景點(Na),住(VCL),一樓(Nc),人(Na),房(Na),房間(Nc),棒(VH),舒服(VH)","老闆(Na),人(Na),好(VH),推薦(VC),景點(Na),住(VCL),一樓(Nc),人(Na),房(Na),房間(Nc),棒(VH),舒服(VH)"
民宿很乾淨還有飲水機老闆也很親切離墾丁大街也不遠非常方便,0.0,1.0,1.0,1.0,1.0,"民宿(Nc),很(Dfa),乾淨(VH),還(D),有(V_2),飲水機(Na),老闆(Na),也(D),很(Dfa),親切(VH),離(P),墾丁(Nc),大街(Na),也(D),不遠(VH),非常(Dfa),方便(VH)","民宿(Nc),乾淨(VH),飲水機(Na),老闆(Na),親切(VH),墾丁(Nc),大街(Na),不遠(VH),方便(VH)","民宿(Nc),乾淨(VH),飲水機(Na),老闆(Na),親切(VH),墾丁(Nc),大街(Na),不遠(VH),方便(VH)"
房間的隔音效果非常好設施也都很乾淨下次有機會會再造訪,0.0,1.0,0.0,1.0,0.0,"房間(Nc),的(DE),隔音(A),效果(Na),非常(Dfa),好(VH),設施(Na),也(D),都(D),很(Dfa),乾淨(VH),下(Nes),次(Nf),有(V_2),機會(Na),會(D),再(D),造訪(VC)","房間(Nc),隔音(A),效果(Na),好(VH),設施(Na),乾淨(VH),下(Nes),次(Nf),機會(Na),再(D),造訪(VC)","房間(Nc),效果(Na),好(VH),設施(Na),乾淨(VH),下(Nes),次(Nf),機會(Na),造訪(VC)"
泡杯咖啡或茶悠閒看一下書籍雜誌頂樓則有兒童遊戲室和健身室,0.0,1.0,0.0,0.0,0.0,"泡(VC),杯(Nf),咖啡(Na),或(Caa),茶(Na),悠閒(VH),看(VC),一下(Nd),書籍(Na),雜誌(Na),頂樓(Nc),則(D),有(V_2),兒童(Na),遊戲室(Nc),和(Caa),健身室(Nc)","泡(VC),杯(Nf),咖啡(Na),茶(Na),悠閒(VH),一下(Nd),書籍(Na),雜誌(Na),頂樓(Nc),兒童(Na),遊戲室(Nc),健身室(Nc)","泡(VC),杯(Nf),咖啡(Na),茶(Na),悠閒(VH),一下(Nd),書籍(Na),雜誌(Na),頂樓(Nc),兒童(Na),遊戲室(Nc),健身室(Nc)"
地點位置不錯在北車附近走路就可以到房間小了些櫃台服務親切,0.0,1.0,1.0,0.0,1.0,"地點(Na),位置(Na),不錯(VH),在(P),北車(Ncd),附近(Nc),走路(VA),就(D),可以(D),到(VCL),房間(Nc),小(VH),了(Di),些(Nf),櫃台(Na),服務(Nv),親切(VH)","地點(Na),位置(Na),不錯(VH),北車(Ncd),附近(Nc),走路(VA),房間(Nc),小(VH),些(Nf),櫃台(Na),服務(Nv),親切(VH)","地點(Na),位置(Na),不錯(VH),北車(Ncd),附近(Nc),走路(VA),房間(Nc),小(VH),些(Nf),櫃台(Na),服務(Nv),親切(VH)"
也有簡單的小孩遊戲區還有免費糖果餅乾飲料真的超貼心,1.0,1.0,0.0,0.0,1.0,"也(D),有(V_2),簡單(VH),的(DE),小孩(Na),遊戲區(Nc),還(D),有(V_2),免費(VH),糖果(Na),餅乾(Na),飲料(Na),真的(D),超(Dfa),貼心(VH)","簡單(VH),小孩(Na),遊戲區(Nc),免費(VH),糖果(Na),餅乾(Na),飲料(Na),真的(D),超(Dfa),貼心(VH)","簡單(VH),小孩(Na),遊戲區(Nc),免費(VH),糖果(Na),餅乾(Na),飲料(Na),貼心(VH)"
餐點的部分可以感受到用心製作料理但份量和菜色不夠實惠,1.0,0.0,0.0,0.0,1.0,"餐點(Na),的(DE),部分(Neqa),可以(D),感受到(VK),用心(VH),製作(VC),料理(Na),但(Cbb),份量(Na),和(Caa),菜色(Na),不(D),夠(Dfa),實惠(VH)","餐點(Na),部分(Neqa),感受到(VK),用心(VH),製作(VC),料理(Na),份量(Na),菜色(Na),夠(Dfa),實惠(VH)","餐點(Na),部分(Neqa),感受到(VK),用心(VH),製作(VC),料理(Na),份量(Na),菜色(Na),實惠(VH)"
食材新鮮不會重口味不油膩好吃竹筍包超好吃小孩吵著要外帶冷凍回家吃,0.0,0.0,0.0,0.0,1.0,"食材(Na),新鮮(VH),不會(D),重(VH),口味(Na),不(D),油膩(VH),好吃(VH),竹筍包(Na),超(Dfa),好吃(VH),小孩(Na),吵(VC),著(Di),要(D),外帶(VC),冷凍(VC),回家(VA),吃(VC)","食材(Na),新鮮(VH),重(VH),口味(Na),油膩(VH),好吃(VH),竹筍包(Na),超(Dfa),好吃(VH),小孩(Na),吵(VC),外帶(VC),冷凍(VC),回家(VA),吃(VC)","食材(Na),新鮮(VH),重(VH),口味(Na),油膩(VH),好吃(VH),竹筍包(Na),好吃(VH),小孩(Na),吵(VC),外帶(VC),冷凍(VC),回家(VA),吃(VC)"
無菜單料理老闆好豪氣大方份量足夠還打包自製樹薯包回民宿當宵夜,1.0,0.0,0.0,0.0,1.0,"無(VJ),菜單(Na),料理(Na),老闆(Na),好(VH),豪氣(Na),大方(VH),份量(Na),足夠(VH),還(D),打包(VA),自製(VC),樹薯包(Na),回(VCL),民宿(Nc),當(VG),宵夜(Na)","無(VJ),菜單(Na),料理(Na),老闆(Na),好(VH),豪氣(Na),大方(VH),份量(Na),足夠(VH),打包(VA),自製(VC),樹薯包(Na),回(VCL),民宿(Nc),宵夜(Na)","無(VJ),菜單(Na),料理(Na),老闆(Na),好(VH),豪氣(Na),大方(VH),份量(Na),足夠(VH),打包(VA),自製(VC),樹薯包(Na),回(VCL),民宿(Nc),宵夜(Na)"
很棒的草皮浴室廁所設備完善環境很棒,0.0,1.0,0.0,0.0,0.0,"很(Dfa),棒(VH),的(DE),草皮(Na),浴室(Nc),廁所(Nc),設備(Na),完善(VH),環境(Na),很(Dfa),棒(VH)","棒(VH),草皮(Na),浴室(Nc),廁所(Nc),設備(Na),完善(VH),環境(Na),棒(VH)","棒(VH),草皮(Na),浴室(Nc),廁所(Nc),設備(Na),完善(VH),環境(Na),棒(VH)"
舒服乾淨漂亮的露營區,0.0,1.0,0.0,1.0,0.0,"舒服(VH),乾淨(VH),漂亮(VH),的(DE),露營區(Nc)","舒服(VH),乾淨(VH),漂亮(VH),露營區(Nc)","舒服(VH),乾淨(VH),漂亮(VH),露營區(Nc)"
有浴缸環境不錯孩子喜歡只是早餐的菜好幾樣都是辣的孩子不吃辣,0.0,1.0,0.0,0.0,1.0,"有(V_2),浴缸(Na),環境(Na),不錯(VH),孩子(Na),喜歡(VK),只(Cbb),是(SHI),早餐(Na),的(DE),菜(Na),好幾(Neu),樣(Nf),都(D),是(SHI),辣(VH),的(DE),孩子(Na),不(D),吃(VC),辣(VH)","浴缸(Na),環境(Na),不錯(VH),孩子(Na),喜歡(VK),只(Cbb),早餐(Na),菜(Na),好幾(Neu),樣(Nf),辣(VH),孩子(Na),吃(VC),辣(VH)","浴缸(Na),環境(Na),不錯(VH),孩子(Na),喜歡(VK),早餐(Na),菜(Na),好幾(Neu),樣(Nf),辣(VH),孩子(Na),吃(VC),辣(VH)"
交通很方便外面有第一飯店位於巷弄內公園旁邊,0.0,0.0,1.0,0.0,0.0,"交通(Na),很(Dfa),方便(VH),外面(Ncd),有(V_2),第一(Neu),飯店(Nc),位於(VCL),巷弄(Na),內(Ncd),公園(Nc),旁邊(Ncd)","交通(Na),方便(VH),外面(Ncd),第一(Neu),飯店(Nc),位於(VCL),巷弄(Na),公園(Nc),旁邊(Ncd)","交通(Na),方便(VH),外面(Ncd),第一(Neu),飯店(Nc),位於(VCL),巷弄(Na),公園(Nc),旁邊(Ncd)"
鬼屋跟照片不符廁所看起來很不衛生,0.0,1.0,0.0,1.0,0.0,"鬼屋(Na),跟(P),照片(Na),不符(VJ),廁所(Nc),看起來(D),很(Dfa),不(D),衛生(VH)","鬼屋(Na),照片(Na),不符(VJ),廁所(Nc),衛生(VH)","鬼屋(Na),照片(Na),不符(VJ),廁所(Nc),衛生(VH)"
礁溪地區特色民宿德國先生台灣老婆人很親切菜色很衛生房間很有特色,0.0,1.0,0.0,1.0,1.0,"礁溪(Nc),地區(Nc),特色(Na),民宿(Nc),德國(Nc),先生(Na),台灣(Nc),老婆人(Na),很(Dfa),親切(VH),菜色(Na),很(Dfa),衛生(VH),房間(Nc),很(Dfa),有(V_2),特色(Na)","礁溪(Nc),地區(Nc),特色(Na),民宿(Nc),德國(Nc),先生(Na),台灣(Nc),老婆人(Na),親切(VH),菜色(Na),衛生(VH),房間(Nc),特色(Na)","礁溪(Nc),地區(Nc),特色(Na),民宿(Nc),德國(Nc),先生(Na),台灣(Nc),老婆人(Na),親切(VH),菜色(Na),衛生(VH),房間(Nc),特色(Na)"
德國豬腳印象非常建議來住宿一定要預訂晚餐嚐嚐德裔主廚老闆的好手藝,0.0,0.0,0.0,0.0,1.0,"德國(Nc),豬腳(Na),印象(Na),非常(Dfa),建議(VE),來(D),住宿(VA),一定(D),要(D),預訂(VC),晚餐(Na),嚐嚐(VC),德裔(Na),主廚(Na),老闆(Na),的(DE),好(VH),手藝(Na)","德國(Nc),豬腳(Na),印象(Na),建議(VE),住宿(VA),一定(D),預訂(VC),晚餐(Na),嚐嚐(VC),德裔(Na),主廚(Na),老闆(Na),好(VH),手藝(Na)","德國(Nc),豬腳(Na),印象(Na),建議(VE),住宿(VA),預訂(VC),晚餐(Na),嚐嚐(VC),德裔(Na),主廚(Na),老闆(Na),好(VH),手藝(Na)"
很適合放鬆心情享受美食的地方主人很用心佈置是個可以感受品質的地方,0.0,1.0,0.0,0.0,1.0,"很(Dfa),適合(VH),放鬆(VHC),心情(Na),享受(VJ),美食(Na),的(DE),地方(Na),主人(Na),很(Dfa),用心(VH),佈置(VC),是(SHI),個(Nf),可以(D),感受(VK),品質(Na),的(DE),地方(Na)","適合(VH),放鬆(VHC),心情(Na),享受(VJ),美食(Na),地方(Na),主人(Na),用心(VH),佈置(VC),感受(VK),品質(Na),地方(Na)","適合(VH),放鬆(VHC),心情(Na),享受(VJ),美食(Na),地方(Na),主人(Na),用心(VH),佈置(VC),感受(VK),品質(Na),地方(Na)"
房間很棒就在東海商圈裡頭隔壁住的女生太熱情有點吵之外其他都很好,0.0,1.0,1.0,0.0,0.0,"房間(Nc),很(Dfa),棒(VH),就(D),在(P),東海(Nc),商圈(Nc),裡頭(Ncd),隔壁(Nc),住(VCL),的(DE),女生(Na),太(Dfa),熱情(VH),有點(Dfa),吵(VH),之外(Ng),其他(Neqa),都(D),很(Dfa),好(VH)","房間(Nc),棒(VH),東海(Nc),商圈(Nc),裡頭(Ncd),隔壁(Nc),住(VCL),女生(Na),太(Dfa),熱情(VH),有點(Dfa),吵(VH),之外(Ng),好(VH)","房間(Nc),棒(VH),東海(Nc),商圈(Nc),裡頭(Ncd),隔壁(Nc),住(VCL),女生(Na),熱情(VH),吵(VH),之外(Ng),好(VH)"
老闆很用心還貼心準備水果及零食飲料房間數多也很乾淨是下次還想回訪的民宿,0.0,1.0,0.0,1.0,1.0,"老闆(Na),很(Dfa),用心(VH),還(D),貼心(VH),準備(VC),水果(Na),及(Caa),零食(Na),飲料(Na),房間數(Na),多(VH),也(D),很(Dfa),乾淨(VH),是(SHI),下(Nes),次(Nf),還(D),想(VE),回訪(VC),的(DE),民宿(Nc)","老闆(Na),用心(VH),貼心(VH),準備(VC),水果(Na),零食(Na),飲料(Na),房間數(Na),乾淨(VH),下(Nes),次(Nf),想(VE),回訪(VC),民宿(Nc)","老闆(Na),用心(VH),貼心(VH),準備(VC),水果(Na),零食(Na),飲料(Na),房間數(Na),乾淨(VH),下(Nes),次(Nf),想(VE),回訪(VC),民宿(Nc)"
老闆人很親切很熱情招待有機會去宜蘭還會想再去住,0.0,0.0,0.0,0.0,1.0,"老闆(Na),人(Na),很(Dfa),親切(VH),很(Dfa),熱情(VH),招待(VC),有(V_2),機會(Na),去(VCL),宜蘭(Nc),還(D),會(D),想(VE),再(D),去(D),住(VCL)","老闆(Na),人(Na),親切(VH),熱情(VH),招待(VC),機會(Na),宜蘭(Nc),想(VE),再(D),住(VCL)","老闆(Na),人(Na),親切(VH),熱情(VH),招待(VC),機會(Na),宜蘭(Nc),想(VE),住(VCL)"
乾淨舒適床很大雙人床睡三人都沒問題,0.0,1.0,0.0,1.0,0.0,"乾淨(VH),舒適(VH),床(Na),很(Dfa),大(VH),雙人床(Na),睡(VA),三(Neu),人(Na),都(D),沒(VJ),問題(Na)","乾淨(VH),舒適(VH),床(Na),雙人床(Na),睡(VA),人(Na),問題(Na)","乾淨(VH),舒適(VH),床(Na),雙人床(Na),睡(VA),人(Na),問題(Na)"
房間乾淨舒適隔音很好服務人員態度專業餐廳整體規劃良好早餐內容豐富,0.0,1.0,0.0,1.0,1.0,"房間(Nc),乾淨(VH),舒適(VH),隔音(A),很(Dfa),好(VH),服務(Nv),人員(Na),態度(Na),專業(VH),餐廳(Nc),整體(Na),規劃(VC),良好(VH),早餐(Na),內容(Na),豐富(VHC)","房間(Nc),乾淨(VH),舒適(VH),隔音(A),好(VH),服務(Nv),人員(Na),態度(Na),專業(VH),餐廳(Nc),整體(Na),規劃(VC),良好(VH),早餐(Na),內容(Na),豐富(VHC)","房間(Nc),乾淨(VH),舒適(VH),好(VH),服務(Nv),人員(Na),態度(Na),專業(VH),餐廳(Nc),整體(Na),規劃(VC),良好(VH),早餐(Na),內容(Na),豐富(VHC)"
1F是迎賓大廳桌面有導覽地圖旁邊的沙發區有提供24H免費的咖啡,1.0,1.0,0.0,0.0,1.0,"1F(Neu),是(SHI),迎賓(VA),大廳(Nc),桌面(Nc),有(V_2),導覽(VC),地圖(Na),旁邊(Ncd),的(DE),沙發區(Nc),有(V_2),提供(VD),24H(Neu),免費(VH),的(DE),咖啡(Na)","1F(Neu),迎賓(VA),大廳(Nc),桌面(Nc),導覽(VC),地圖(Na),旁邊(Ncd),沙發區(Nc),提供(VD),24H(Neu),免費(VH),咖啡(Na)","1F(Neu),迎賓(VA),大廳(Nc),桌面(Nc),導覽(VC),地圖(Na),旁邊(Ncd),沙發區(Nc),提供(VD),24H(Neu),免費(VH),咖啡(Na)"
櫃檯人員親切附近有廟東夜市美食很多也可以去騎腳踏車很棒的飯店,0.0,0.0,1.0,0.0,1.0,"櫃檯(Na),人員(Na),親切(VH),附近(Nc),有(V_2),廟東(Nc),夜市(Nc),美食(Na),很多(VH),也(D),可以(D),去(D),騎(VC),腳踏車(Na),很(Dfa),棒(VH),的(DE),飯店(Nc)","櫃檯(Na),人員(Na),親切(VH),附近(Nc),廟東(Nc),夜市(Nc),美食(Na),騎(VC),腳踏車(Na),棒(VH),飯店(Nc)","櫃檯(Na),人員(Na),親切(VH),附近(Nc),廟東(Nc),夜市(Nc),美食(Na),騎(VC),腳踏車(Na),棒(VH),飯店(Nc)"
民宿老闆娘很熱情環境清幽房間舒適小小貓互動良好小狗斑斑也會照顧旅客,0.0,1.0,0.0,0.0,1.0,"民宿(Nc),老闆娘(Na),很(Dfa),熱情(VH),環境(Na),清幽(VH),房間(Nc),舒適(VH),小小(VH),貓(Na),互動(VA),良好(VH),小(VH),狗(Na),斑斑(Nb),也(D),會(D),照顧(VC),旅客(Na)","民宿(Nc),老闆娘(Na),熱情(VH),環境(Na),清幽(VH),房間(Nc),舒適(VH),小小(VH),貓(Na),互動(VA),良好(VH),小(VH),狗(Na),斑斑(Nb),照顧(VC),旅客(Na)","民宿(Nc),老闆娘(Na),熱情(VH),環境(Na),清幽(VH),房間(Nc),舒適(VH),小小(VH),貓(Na),互動(VA),良好(VH),小(VH),狗(Na),斑斑(Nb),照顧(VC),旅客(Na)"
早餐簡單的南瓜粥配上青菜鹹饅頭簡單但是美味,0.0,0.0,0.0,0.0,1.0,"早餐(Na),簡單(VH),的(DE),南瓜粥(Na),配上(VC),青菜(Na),鹹(VH),饅頭(Na),簡單(VH),但是(Cbb),美味(VH)","早餐(Na),簡單(VH),南瓜粥(Na),配上(VC),青菜(Na),鹹(VH),饅頭(Na),簡單(VH),美味(VH)","早餐(Na),簡單(VH),南瓜粥(Na),配上(VC),青菜(Na),鹹(VH),饅頭(Na),簡單(VH),美味(VH)"
小朋友很愛的民宿的狗狗與貓咪很棒的地方,0.0,1.0,0.0,0.0,0.0,"小朋友(Na),很(Dfa),愛(VL),的(DE),民宿(Nc),的(DE),狗狗(Na),與(Caa),貓咪(Na),很(Dfa),棒(VH),的(DE),地方(Na)","小朋友(Na),愛(VL),民宿(Nc),狗狗(Na),貓咪(Na),棒(VH),地方(Na)","小朋友(Na),愛(VL),民宿(Nc),狗狗(Na),貓咪(Na),棒(VH),地方(Na)"
舒適的環境民宿主人很親切附的早餐豐富好吃,0.0,1.0,0.0,0.0,1.0,"舒適(VH),的(DE),環境(Na),民宿(Nc),主人(Na),很(Dfa),親切(VH),附(VC),的(DE),早餐(Na),豐富(VHC),好吃(VH)","舒適(VH),環境(Na),民宿(Nc),主人(Na),親切(VH),附(VC),早餐(Na),豐富(VHC),好吃(VH)","舒適(VH),環境(Na),民宿(Nc),主人(Na),親切(VH),附(VC),早餐(Na),豐富(VHC),好吃(VH)"
老闆娘人美心也美服務周到,0.0,0.0,0.0,0.0,1.0,"老闆娘(Na),人(Na),美心(VH),也(D),美(VH),服務(VC),周到(VH)","老闆娘(Na),人(Na),美心(VH),美(VH),服務(VC),周到(VH)","老闆娘(Na),人(Na),美心(VH),美(VH),服務(VC),周到(VH)"
老闆老闆娘親切熱情裝潢溫馨推薦,0.0,1.0,0.0,0.0,1.0,"老闆(Na),老闆娘(Na),親切(VH),熱情(VH),裝潢(Na),溫馨(VH),推薦(VC)","老闆(Na),老闆娘(Na),親切(VH),熱情(VH),裝潢(Na),溫馨(VH),推薦(VC)","老闆(Na),老闆娘(Na),親切(VH),熱情(VH),裝潢(Na),溫馨(VH),推薦(VC)"
主人輕聲細語態度親切房間裡有電視冷氣矮桌坐椅衣架等等設施臥鋪舒適,0.0,1.0,0.0,0.0,1.0,"主人(Na),輕聲(D),細語(Nv),態度(Na),親切(VH),房間(Nc),裡(Ncd),有(V_2),電視(Na),冷氣(Na),矮桌(Na),坐椅(Na),衣架(Na),等等(Cab),設施(Na),臥鋪(Na),舒適(VH)","主人(Na),輕聲(D),細語(Nv),態度(Na),親切(VH),房間(Nc),裡(Ncd),電視(Na),冷氣(Na),矮桌(Na),坐椅(Na),衣架(Na),設施(Na),臥鋪(Na),舒適(VH)","主人(Na),細語(Nv),態度(Na),親切(VH),房間(Nc),裡(Ncd),電視(Na),冷氣(Na),矮桌(Na),坐椅(Na),衣架(Na),設施(Na),臥鋪(Na),舒適(VH)"
